"esm.IDnum.w4","esm.PRO01.w4","esm.PRO03.w4","esm.PRO04.w4","esm.PRO05.w4","esm.BFI37.w4","esm.BFI21.w4","esm.BFI23.w4","esm.BFI09.w4","esm.BFI04.w4","esm.BFI36.w4","esm.BFI32.w4","esm.BFI13.w4","esm.BFI19.w4"
51446,23,3,10,39,1,2,2,5,1,5,5,4,2
51446,23,4,10,40,1,2,1,4,1,4,4,4,3
51446,23,2,12,46,4,2,2,1,4,2,2,3,4
51446,23,3,12,47,NA,3,3,4,2,3,NA,4,4
51446,23,1,15,57,2,2,1,4,1,3,3,4,3
51446,23,2,15,58,2,4,2,5,2,2,3,4,2
51446,23,1,330,1317,4,3,1,4,3,3,2,4,2
21156,2,1,1,1,1,4,3,3,1,2,2,5,3
21156,2,2,314,1254,2,2,1,2,2,4,3,4,5
82671,22,3,1,3,1,2,1,3,1,4,4,5,2
82671,22,2,12,46,1,3,3,4,1,4,4,5,2
82671,22,3,12,47,1,4,4,4,1,4,4,5,2
82671,22,4,12,48,2,5,3,3,2,2,4,4,2
82671,22,1,13,49,2,3,3,3,3,3,3,3,3
82671,22,2,13,50,1,2,3,4,2,4,3,5,2
82671,22,3,13,51,1,3,3,3,2,3,3,5,2
82671,22,4,13,52,1,3,3,2,2,3,3,5,3
82671,22,1,14,53,1,3,3,3,3,4,3,3,2
82671,22,3,14,55,1,3,3,3,3,3,3,3,3
82671,22,1,15,57,1,3,4,4,1,3,3,4,2
82671,22,4,15,60,1,2,3,3,1,4,3,4,1
82671,22,2,16,62,1,5,4,4,2,2,3,5,2
82671,22,3,16,63,1,3,3,3,4,2,3,3,4
82671,22,4,16,64,1,1,2,3,2,3,3,3,3
82671,22,1,17,65,1,3,3,3,3,3,3,3,3
82671,22,2,17,66,1,3,3,3,3,3,3,3,3
82671,22,4,17,68,1,3,3,3,3,3,3,3,3
82671,22,1,18,69,1,3,3,3,2,3,3,3,2
82671,22,2,18,70,1,3,3,3,2,3,3,3,3
82671,22,3,18,71,1,3,3,3,2,3,3,3,2
82671,22,4,18,72,1,3,3,3,3,3,3,3,3
58472,22,3,1,3,1,3,3,3,3,3,3,3,2
58472,22,3,14,55,2,2,3,2,3,3,3,3,2
58472,22,4,14,56,3,2,3,3,3,3,3,2,2
58472,22,1,15,57,2,3,3,3,3,3,2,3,3
58472,22,2,15,58,NA,5,3,3,3,2,NA,3,3
58472,22,3,15,59,3,3,3,3,2,3,3,3,3
58472,22,4,15,60,2,1,3,1,3,3,3,3,3
58472,22,1,16,61,2,3,2,2,3,3,2,3,3
58472,22,2,16,62,2,3,3,3,3,3,3,3,3
58472,22,3,16,63,3,3,3,3,2,3,3,3,3
58472,22,4,16,64,3,3,3,3,3,3,3,3,3
58472,22,1,17,65,3,3,3,3,3,3,3,3,3
58472,22,2,18,70,NA,3,3,3,3,3,NA,3,3
58472,22,4,18,72,1,3,3,3,3,3,3,3,3
58472,22,1,19,73,3,3,3,3,3,3,3,3,3
58472,22,2,19,74,2,3,4,4,2,2,3,3,3
58472,22,4,19,76,3,3,3,3,3,3,3,3,3
58472,22,2,20,78,2,3,3,3,3,3,2,3,3
58472,22,3,20,79,3,3,3,3,3,3,3,3,3
58472,22,4,20,80,3,3,3,3,3,3,3,3,3
58472,22,2,21,82,2,3,3,3,3,3,2,3,3
58472,22,3,21,83,4,3,3,3,3,3,3,3,3
52374,1,1,1,1,NA,5,5,5,1,1,NA,4,1
62268,33,2,1,2,2,1,2,5,3,4,4,5,1
62268,33,2,2,6,1,2,3,4,1,5,5,4,2
62268,33,3,2,7,1,3,3,4,1,4,2,4,1
62268,33,4,2,8,NA,5,2,2,2,1,NA,2,4
62268,33,1,3,9,1,2,1,2,1,4,5,5,1
62268,33,2,3,10,4,3,2,3,1,4,3,5,2
62268,33,3,3,11,1,3,3,3,2,3,4,3,2
62268,33,1,4,13,NA,5,1,NA,1,3,NA,4,NA
62268,33,2,4,14,1,2,2,3,1,5,5,4,1
62268,33,4,4,16,1,2,2,4,NA,4,3,5,2
62268,33,1,5,17,2,2,2,3,1,3,4,4,2
62268,33,4,5,20,2,2,2,3,2,3,4,3,3
62268,33,2,6,22,2,2,1,2,2,3,5,4,4
62268,33,3,6,23,1,3,2,2,2,3,4,3,2
62268,33,2,7,26,1,2,3,3,1,4,4,5,2
62268,33,3,7,27,1,1,2,3,1,4,3,4,2
62268,33,4,7,28,1,2,3,4,1,2,4,5,2
62268,33,1,8,29,1,2,1,3,2,2,4,4,2
62268,33,2,8,30,1,2,1,3,1,3,4,4,1
62268,33,4,8,32,NA,4,3,3,3,1,NA,4,2
62268,33,1,9,33,1,2,2,4,1,4,4,3,1
62268,33,3,9,35,2,3,1,2,2,3,4,5,4
62268,33,4,9,36,1,5,2,4,2,2,3,4,2
62268,33,2,10,38,1,2,3,3,1,4,5,4,2
62268,33,1,11,41,3,5,2,2,1,2,3,3,2
62268,33,3,11,43,1,2,1,1,1,3,4,4,2
62268,33,3,12,47,1,2,2,3,1,2,3,4,3
62268,33,1,13,49,2,2,3,3,2,2,3,3,2
62268,33,2,13,50,1,2,1,3,1,4,3,4,3
62268,33,1,14,53,2,4,2,2,1,2,3,4,3
62268,33,4,14,56,2,1,2,2,NA,3,2,2,2
62268,33,1,18,69,1,2,2,3,1,3,4,1,2
62268,33,2,18,70,2,5,2,3,2,2,2,3,2
73719,26,3,1,3,2,3,2,2,3,2,4,4,3
73719,26,2,18,70,1,4,2,3,2,3,4,4,3
73719,26,2,19,74,1,3,1,2,2,3,5,5,4
73719,26,3,19,75,1,3,3,4,2,5,5,4,2
73719,26,4,19,76,1,4,3,3,2,3,4,3,3
73719,26,1,20,77,1,1,1,3,3,3,5,5,3
73719,26,1,21,81,1,2,2,4,2,5,5,5,1
73719,26,2,21,82,1,2,1,3,3,3,5,4,3
73719,26,3,21,83,NA,5,2,4,4,2,NA,3,3
73719,26,4,21,84,1,5,2,3,2,3,5,4,2
73719,26,1,22,85,NA,4,1,4,2,1,NA,4,2
73719,26,2,22,86,1,3,1,3,1,4,5,4,2
73719,26,3,22,87,NA,5,2,2,3,2,NA,4,1
73719,26,4,22,88,1,3,2,4,1,4,5,5,3
73719,26,1,23,89,1,5,1,3,3,3,4,5,4
73719,26,4,23,92,1,1,3,5,3,5,5,4,1
73719,26,2,24,94,1,3,2,3,2,4,4,5,2
73719,26,3,24,95,NA,5,1,4,2,3,NA,3,2
73719,26,4,24,96,1,3,2,2,3,3,5,5,2
73719,26,1,25,97,NA,5,1,3,3,2,NA,3,1
73719,26,2,25,98,1,2,3,4,2,3,5,4,1
73719,26,4,25,100,NA,5,3,5,1,1,NA,5,1
73719,26,2,26,102,NA,5,1,4,1,3,NA,5,3
73719,26,1,30,117,NA,5,5,3,3,1,NA,3,1
73719,26,2,30,118,NA,5,1,4,2,3,NA,5,1
73719,26,2,31,122,1,5,1,4,2,3,5,5,3
46328,25,2,1,2,3,3,2,5,1,4,4,3,1
46328,25,3,1,3,1,3,1,3,1,5,4,5,1
46328,25,4,1,4,NA,5,2,3,3,3,NA,4,2
46328,25,1,2,5,1,3,3,3,2,3,4,3,2
46328,25,2,2,6,1,5,5,5,1,1,3,3,2
46328,25,3,2,7,NA,5,5,3,1,2,NA,2,2
46328,25,1,3,9,2,4,3,5,1,2,3,3,1
46328,25,2,3,10,1,5,3,5,1,2,3,4,1
46328,25,3,3,11,1,2,1,3,1,4,4,4,1
46328,25,1,4,13,2,4,4,3,2,2,2,3,2
46328,25,2,4,14,NA,4,5,4,1,1,NA,2,2
46328,25,3,4,15,NA,5,5,4,2,1,NA,2,4
46328,25,4,4,16,2,5,1,3,1,2,3,5,2
46328,25,1,5,17,1,5,4,5,2,2,4,3,2
46328,25,3,5,19,1,5,2,4,1,1,3,4,1
46328,25,4,5,20,2,4,3,4,1,3,4,3,2
46328,25,2,6,22,3,5,4,2,2,2,3,2,3
46328,25,3,6,23,3,3,4,3,1,3,4,4,3
46328,25,4,6,24,NA,5,2,3,2,3,NA,4,2
46328,25,2,7,26,2,5,2,5,1,2,3,4,2
46328,25,4,7,28,NA,5,2,4,1,2,NA,4,2
46328,25,1,8,29,1,4,3,3,1,2,3,3,2
46328,25,4,8,32,NA,5,3,3,2,2,NA,3,2
46328,25,2,9,34,1,5,2,5,1,2,3,4,1
46328,25,1,11,41,2,2,4,4,1,4,4,4,1
53836,54,3,1,3,1,1,1,5,1,5,5,5,1
53836,54,4,1,4,1,3,1,3,1,3,4,5,2
53836,54,1,2,5,1,2,1,2,1,3,5,5,2
53836,54,2,2,6,1,5,1,1,1,3,4,5,3
53836,54,3,2,7,1,5,1,2,2,1,5,5,3
53836,54,4,2,8,1,1,1,4,1,4,5,5,3
53836,54,1,3,9,2,3,1,3,1,5,4,5,2
53836,54,2,3,10,3,5,2,4,1,2,3,5,3
53836,54,3,3,11,NA,5,1,2,1,1,NA,3,3
53836,54,4,3,12,1,2,1,5,1,4,4,5,1
53836,54,1,4,13,NA,5,5,4,1,1,NA,1,3
53836,54,2,4,14,2,3,3,1,2,1,4,3,3
53836,54,3,4,15,1,5,1,4,1,3,5,5,3
53836,54,4,4,16,1,3,3,5,1,4,4,5,1
53836,54,1,5,17,1,4,1,3,1,5,5,5,1
53836,54,2,5,18,3,5,1,5,1,5,3,5,1
53836,54,3,5,19,1,3,2,5,1,4,5,5,1
53836,54,4,5,20,1,1,3,5,1,4,5,5,1
53836,54,1,6,21,1,1,5,5,1,4,5,5,1
53836,54,2,6,22,1,1,1,5,1,5,5,5,1
53836,54,3,6,23,1,1,1,5,1,5,5,5,1
53836,54,1,7,25,1,4,4,5,1,5,5,5,1
53836,54,2,7,26,3,3,3,5,1,5,3,3,2
53836,54,3,7,27,1,4,2,3,1,4,5,4,3
53836,54,4,7,28,1,2,2,4,1,4,5,4,2
53836,54,1,8,29,2,4,2,3,1,2,5,5,3
53836,54,2,8,30,1,3,4,4,1,3,4,4,4
53836,54,4,8,32,3,3,1,2,2,3,4,4,4
53836,54,1,9,33,1,4,1,2,2,2,5,4,3
53836,54,2,9,34,1,4,1,2,1,3,5,5,4
53836,54,3,9,35,3,3,1,1,2,2,2,3,5
53836,54,4,9,36,1,3,1,2,2,2,5,4,4
53836,54,1,10,37,3,3,3,2,2,3,3,5,2
53836,54,2,10,38,2,3,3,2,1,3,4,5,3
53836,54,3,10,39,1,3,3,4,1,4,5,5,1
53836,54,1,11,41,1,3,4,3,1,2,5,4,1
53836,54,2,11,42,1,2,1,3,1,5,5,5,1
53836,54,3,11,43,1,3,1,4,1,4,5,5,2
53836,54,4,11,44,1,3,3,4,1,3,5,5,1
53836,54,1,12,45,NA,5,4,5,1,1,NA,4,1
53836,54,2,12,46,1,4,1,5,1,4,5,5,2
53836,54,3,12,47,1,3,4,5,1,5,5,5,1
53836,54,4,12,48,1,3,4,5,1,5,5,5,1
53836,54,1,13,49,1,3,4,4,1,3,5,5,1
53836,54,2,13,50,1,2,3,5,1,5,5,5,1
53836,54,3,13,51,1,1,3,4,1,5,5,5,1
53836,54,4,13,52,1,3,2,5,1,5,3,5,1
53836,54,1,14,53,1,2,1,5,1,5,5,5,1
53836,54,2,14,54,1,1,3,5,1,5,5,5,1
53836,54,3,14,55,1,4,3,5,1,5,5,4,1
53836,54,4,14,56,1,3,2,4,1,4,5,5,3
53836,54,1,15,57,NA,3,1,4,1,2,NA,4,2
53836,54,2,15,58,NA,5,3,3,1,1,NA,5,3
53836,54,2,331,1322,1,3,1,5,1,3,4,5,1
13674,19,2,1,2,1,5,3,2,4,1,2,3,1
13674,19,1,2,5,1,3,2,4,2,3,2,4,1
13674,19,2,2,6,2,2,4,3,1,3,2,4,1
13674,19,3,2,7,1,2,4,3,1,2,3,3,4
13674,19,4,2,8,1,5,3,5,2,2,1,1,4
13674,19,1,3,9,2,4,3,4,2,1,2,3,4
13674,19,2,3,10,NA,2,5,2,2,1,NA,1,3
13674,19,1,4,13,2,2,3,3,2,2,2,3,3
13674,19,2,6,22,NA,5,4,3,2,1,NA,1,4
13674,19,4,6,24,NA,3,2,2,3,1,NA,4,4
13674,19,4,7,28,1,1,1,2,1,5,4,5,1
13674,19,2,8,30,1,3,2,2,3,2,3,4,3
13674,19,3,8,31,3,3,5,4,1,3,4,2,3
13674,19,4,8,32,NA,5,5,4,3,1,NA,1,3
13674,19,2,9,34,3,5,2,2,3,3,2,3,4
13674,19,3,9,35,1,2,4,2,1,4,4,2,2
13674,19,4,9,36,NA,3,5,4,1,3,NA,2,1
13674,19,1,10,37,3,NA,2,2,1,NA,1,4,2
13674,19,1,11,41,3,4,1,1,1,1,2,5,5
85738,8,1,1,1,3,3,4,2,4,3,4,2,5
85738,8,2,1,2,2,4,4,2,2,2,2,4,3
85738,8,3,1,3,NA,5,5,3,2,1,NA,2,2
85738,8,4,1,4,NA,5,5,3,2,2,NA,2,2
85738,8,2,2,6,1,5,4,2,2,2,1,3,4
85738,8,3,2,7,1,5,3,2,1,1,1,2,4
85738,8,2,3,10,1,5,3,2,2,2,1,3,4
85738,8,2,6,22,NA,5,2,3,1,1,NA,3,4
96791,7,1,1,0,1,4,1,1,3,2,4,5,5
96791,7,4,1,4,1,3,1,3,2,3,4,4,3
96791,7,4,2,8,1,3,1,2,3,2,3,3,5
96791,7,2,3,10,1,5,1,1,3,1,2,3,5
96791,7,2,6,22,1,3,2,3,1,3,4,5,1
96791,7,2,7,26,2,4,2,3,4,2,3,2,2
96791,7,4,11,44,1,3,2,2,2,2,4,5,2
28072,11,1,1,0,1,3,1,2,2,3,3,4,3
28072,11,2,1,2,1,3,1,2,2,2,3,4,3
28072,11,3,1,3,3,1,1,2,1,3,3,4,4
28072,11,2,2,6,3,3,1,1,3,2,5,5,5
28072,11,3,2,7,2,3,1,3,2,4,3,5,3
28072,11,3,3,11,1,3,1,3,1,4,4,5,3
28072,11,2,4,14,3,3,2,3,2,3,3,3,1
28072,11,3,6,23,2,3,3,3,2,4,4,4,3
28072,11,1,7,25,3,3,1,2,3,3,2,4,3
28072,11,1,8,29,1,3,1,3,1,3,5,5,3
28072,11,2,9,34,3,3,3,2,2,1,3,3,4
79243,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
31829,6,1,1,1,3,4,3,1,5,1,2,4,5
31829,6,2,8,30,1,3,3,1,2,2,3,2,3
31829,6,3,8,31,NA,5,5,3,4,1,NA,1,4
31829,6,1,9,33,1,2,1,3,2,4,4,3,2
31829,6,2,9,34,1,3,3,3,1,3,2,3,4
31829,6,4,9,36,1,4,5,2,2,2,1,2,3
32492,25,1,1,1,1,1,1,5,3,4,3,4,1
32492,25,2,1,2,NA,5,2,5,2,1,NA,4,1
32492,25,3,1,3,NA,3,3,3,3,3,NA,3,3
32492,25,4,1,4,NA,4,4,5,3,1,NA,3,1
32492,25,1,2,5,2,2,1,4,2,3,3,5,1
32492,25,2,2,6,3,2,4,4,1,3,4,1,1
32492,25,3,2,7,NA,4,5,3,4,1,NA,2,1
32492,25,4,2,8,2,2,2,3,4,3,2,4,1
32492,25,1,3,9,2,4,4,2,3,3,2,2,1
32492,25,2,3,10,NA,5,4,4,3,1,NA,1,1
32492,25,2,4,14,1,2,2,2,3,4,2,3,1
32492,25,3,4,15,NA,4,4,3,4,3,NA,1,2
32492,25,1,5,17,2,3,3,4,2,2,2,3,1
32492,25,1,6,21,2,2,3,1,3,2,3,3,3
32492,25,2,6,22,3,1,2,2,2,4,4,2,2
32492,25,3,6,23,3,2,2,2,2,4,4,4,1
32492,25,4,6,24,3,3,3,3,3,2,3,3,2
32492,25,2,7,26,NA,4,3,4,4,1,NA,4,1
32492,25,3,7,27,3,2,3,3,2,3,4,3,1
32492,25,4,7,28,NA,5,4,2,3,1,NA,2,1
32492,25,1,8,29,3,4,3,3,3,1,2,2,1
32492,25,1,9,33,2,3,1,2,3,4,2,4,3
32492,25,2,9,34,2,2,5,2,3,4,3,3,1
32492,25,1,10,37,1,5,2,2,4,1,1,1,3
32492,25,2,11,42,2,2,2,2,4,1,2,4,1
69718,35,3,1,3,1,1,1,3,2,4,2,4,2
69718,35,3,1,3,1,3,2,3,2,3,3,3,2
69718,35,1,2,5,1,2,1,2,3,3,4,3,4
69718,35,2,2,6,1,3,2,1,3,4,3,3,3
69718,35,4,2,8,1,2,2,3,2,3,3,3,3
69718,35,2,3,10,1,2,1,2,2,4,4,4,2
69718,35,3,3,11,2,2,3,4,2,4,3,4,2
69718,35,4,3,12,2,3,3,4,3,3,3,3,2
69718,35,1,4,13,1,3,2,1,4,3,3,3,3
69718,35,2,4,14,1,2,1,3,3,4,3,4,2
69718,35,4,4,16,2,2,3,4,1,4,4,3,1
69718,35,3,6,23,2,2,2,2,1,4,3,3,2
69718,35,4,7,28,1,4,3,3,3,2,3,3,3
69718,35,1,8,29,2,3,1,3,2,4,3,4,2
69718,35,2,8,30,1,2,2,3,2,4,3,3,2
69718,35,3,8,31,NA,5,5,5,1,1,NA,1,1
69718,35,1,9,33,1,3,3,2,3,3,3,3,3
69718,35,2,9,34,1,3,2,3,3,3,3,3,3
69718,35,3,9,35,1,3,3,3,3,3,3,3,1
69718,35,4,9,36,1,3,2,3,2,5,4,3,3
69718,35,2,10,38,1,4,5,4,3,2,2,3,3
69718,35,2,11,42,1,3,2,3,1,4,3,4,3
69718,35,3,11,43,1,3,4,3,3,3,3,3,2
69718,35,1,12,45,NA,4,4,3,2,2,NA,3,2
69718,35,4,12,48,2,3,3,3,1,3,3,4,3
69718,35,4,13,52,1,2,3,3,2,3,3,3,2
69718,35,2,14,54,1,4,4,3,2,2,3,3,1
69718,35,3,14,55,1,4,3,4,2,2,4,2,1
69718,35,1,15,57,1,3,2,3,1,3,3,4,1
69718,35,2,15,58,1,4,4,4,2,2,4,2,3
69718,35,4,16,64,1,3,2,3,1,4,3,3,2
69718,35,1,18,69,1,3,3,3,1,3,3,3,1
69718,35,2,18,70,1,3,3,3,1,4,3,3,1
69718,35,4,18,72,1,3,3,3,1,4,3,3,2
69718,35,1,19,73,1,4,3,4,2,2,3,4,2
6777,6,3,1,3,1,3,2,5,1,4,4,4,1
6777,6,1,3,9,1,5,1,2,1,1,3,4,4
6777,6,1,4,13,1,1,2,3,2,3,4,3,3
6777,6,3,5,19,2,4,3,4,1,2,4,3,3
6777,6,2,7,26,1,5,1,1,2,1,3,5,5
6777,6,3,7,27,3,3,4,2,3,2,2,3,4
6009,2,1,1,1,2,3,3,4,2,4,3,3,2
6009,2,1,10,37,2,3,4,4,2,2,3,3,2
85435,20,2,1,2,1,1,1,5,2,3,4,5,1
85435,20,3,1,3,NA,5,2,4,1,1,NA,4,1
85435,20,4,1,4,1,2,2,3,1,2,4,4,1
85435,20,2,2,6,NA,5,3,5,1,1,NA,3,1
85435,20,3,2,7,1,3,2,3,1,3,3,4,1
85435,20,4,2,8,NA,5,2,5,1,2,NA,4,1
85435,20,2,3,10,NA,5,3,2,1,1,NA,2,1
85435,20,3,3,11,NA,5,3,3,2,1,NA,4,1
85435,20,1,4,13,NA,5,4,3,3,1,NA,5,1
85435,20,2,4,14,1,2,1,5,1,3,4,5,1
85435,20,3,4,15,NA,5,1,5,2,1,NA,5,1
85435,20,4,4,16,1,3,4,5,1,2,3,5,1
85435,20,1,6,21,NA,5,3,5,1,1,NA,3,1
85435,20,2,6,22,NA,5,2,5,1,1,NA,4,1
85435,20,3,6,23,NA,5,3,5,1,1,NA,4,1
85435,20,2,7,26,NA,5,2,3,3,1,NA,3,1
85435,20,3,7,27,NA,5,3,1,2,1,NA,4,1
85435,20,4,7,28,1,3,2,3,1,1,2,4,1
85435,20,2,8,30,NA,5,2,5,1,1,NA,4,1
85435,20,4,8,32,NA,5,1,1,1,1,NA,3,1
47525,25,2,1,2,1,1,5,5,1,5,2,1,3
47525,25,3,1,3,1,1,5,5,1,5,3,3,1
47525,25,4,1,4,1,5,5,5,1,1,1,1,1
47525,25,1,2,5,1,3,1,2,1,3,1,4,2
47525,25,2,2,6,1,3,3,5,1,1,1,3,1
47525,25,3,2,7,1,3,2,5,2,2,3,3,1
47525,25,4,2,8,1,1,3,3,1,3,4,3,1
47525,25,1,3,9,3,5,2,1,3,1,3,3,1
47525,25,2,3,10,1,5,3,4,1,1,4,3,1
47525,25,4,3,12,NA,5,5,3,1,1,NA,3,1
47525,25,1,4,13,NA,5,3,3,1,1,NA,3,1
47525,25,2,4,14,1,5,3,1,3,1,1,3,1
47525,25,1,5,17,1,4,3,2,1,3,3,3,1
47525,25,2,5,18,1,3,1,4,1,3,3,3,1
47525,25,4,5,20,1,4,5,3,1,3,1,1,1
47525,25,2,6,22,1,2,3,3,1,3,2,4,3
47525,25,3,6,23,1,1,3,3,1,5,1,3,3
47525,25,3,7,27,2,1,3,3,1,5,3,4,3
47525,25,4,7,28,1,5,1,5,1,3,3,3,4
47525,25,4,9,36,1,4,1,1,4,3,3,3,4
47525,25,4,10,40,NA,5,5,4,1,1,NA,2,3
47525,25,1,11,41,1,1,1,1,2,1,1,5,5
47525,25,2,13,50,1,5,2,3,1,1,1,5,2
47525,25,3,13,51,1,5,3,3,2,3,3,3,1
47525,25,1,14,53,1,5,1,1,3,1,1,3,4
70533,33,1,1,1,1,2,2,3,1,3,2,4,3
70533,33,4,3,12,1,1,3,2,1,4,3,4,4
70533,33,1,4,13,1,5,1,1,1,1,4,4,3
70533,33,2,4,14,1,4,1,3,1,2,3,3,3
70533,33,3,4,15,1,2,2,3,2,3,3,4,3
70533,33,4,4,16,2,5,1,2,2,1,3,4,2
70533,33,1,5,17,1,5,1,2,1,1,3,3,4
70533,33,2,5,18,NA,5,2,2,1,2,NA,4,1
70533,33,3,5,19,3,5,4,4,1,2,2,2,1
70533,33,4,5,20,3,2,1,4,1,3,2,4,2
70533,33,1,6,21,1,5,2,4,1,1,4,4,2
70533,33,2,6,22,1,3,2,5,1,3,4,5,1
70533,33,4,6,24,1,2,3,4,1,4,3,5,1
70533,33,1,7,25,1,3,1,3,1,2,3,4,2
70533,33,2,7,26,1,3,3,4,1,3,4,4,2
70533,33,3,7,27,1,3,2,4,1,3,4,4,2
70533,33,3,9,35,3,2,1,1,2,4,4,5,2
70533,33,2,10,38,1,2,2,3,2,4,3,5,2
70533,33,2,11,42,2,2,1,4,1,4,2,5,2
70533,33,3,11,43,1,3,2,4,2,3,4,5,1
70533,33,4,11,44,1,2,2,3,1,4,5,5,1
70533,33,3,12,47,1,2,1,2,1,4,4,4,3
70533,33,4,12,48,1,2,3,3,1,4,5,4,1
70533,33,1,13,49,1,5,1,4,1,2,4,5,2
70533,33,2,13,50,2,2,4,3,1,4,4,5,2
70533,33,3,14,55,1,1,2,2,1,3,4,4,4
70533,33,4,14,56,1,1,1,3,1,5,4,5,2
70533,33,1,15,57,2,3,4,3,1,3,3,5,3
70533,33,4,18,72,1,2,2,4,2,4,4,5,2
70533,33,2,19,74,1,2,1,4,1,4,4,4,1
70533,33,4,19,76,NA,5,3,4,1,1,NA,4,3
70533,33,3,20,79,1,2,1,2,1,4,4,5,3
70533,33,2,21,82,1,3,1,3,1,4,4,5,1
66840,60,3,1,3,3,4,3,3,2,3,3,5,3
66840,60,4,1,4,NA,5,5,5,1,1,NA,1,2
66840,60,1,2,5,1,3,3,4,1,3,4,5,3
66840,60,2,2,6,1,3,2,4,1,4,4,3,1
66840,60,4,2,8,2,3,1,4,1,4,4,5,2
66840,60,1,3,9,1,3,1,5,1,3,4,5,1
66840,60,2,3,10,1,5,1,4,1,1,3,3,2
66840,60,1,4,13,NA,4,3,3,2,1,NA,2,2
66840,60,2,4,14,1,5,1,5,1,1,4,5,1
66840,60,3,4,15,1,5,1,4,1,1,3,5,1
66840,60,4,4,16,1,5,1,5,1,1,3,5,1
66840,60,1,5,17,1,3,1,4,1,3,3,4,1
66840,60,2,5,18,1,4,2,4,2,1,3,4,3
66840,60,4,5,20,NA,5,5,5,1,1,NA,3,1
66840,60,1,6,21,1,3,2,5,1,1,3,3,1
66840,60,2,6,22,2,3,3,3,1,4,3,4,3
66840,60,3,6,23,2,5,2,5,1,1,4,3,1
66840,60,3,7,27,2,3,3,3,1,3,4,4,3
66840,60,4,7,28,2,4,3,3,1,1,4,3,3
66840,60,1,8,29,1,2,1,2,1,3,3,3,3
66840,60,2,8,30,1,2,1,4,1,4,4,4,1
66840,60,3,8,31,1,5,1,5,1,1,3,5,1
66840,60,1,9,33,1,5,3,5,1,4,3,3,2
66840,60,2,9,34,1,5,1,5,1,1,3,5,1
66840,60,2,10,38,NA,5,3,5,1,1,NA,3,2
66840,60,4,10,40,NA,5,4,5,1,1,NA,3,2
66840,60,1,11,41,1,5,4,4,1,2,3,3,2
66840,60,2,11,42,1,4,2,4,1,1,3,4,2
66840,60,3,11,43,1,4,2,5,1,2,4,4,1
66840,60,1,12,45,NA,5,4,5,1,1,NA,2,2
66840,60,2,12,46,1,5,3,5,1,2,3,4,2
66840,60,4,12,48,2,3,4,4,1,3,3,2,2
66840,60,2,13,50,2,2,2,5,1,3,4,4,2
66840,60,4,13,52,1,2,3,5,1,3,3,3,2
66840,60,2,14,54,NA,5,2,5,1,3,NA,4,2
66840,60,3,14,55,2,5,3,5,1,1,3,4,1
66840,60,4,14,56,NA,5,3,5,1,1,NA,3,1
66840,60,1,15,57,NA,4,2,4,1,1,NA,3,2
66840,60,2,15,58,2,3,1,5,1,2,3,4,1
66840,60,4,15,60,1,2,3,4,1,2,3,3,2
66840,60,1,16,61,2,4,2,5,1,3,3,4,2
66840,60,2,16,62,2,4,2,5,1,2,3,4,1
66840,60,4,16,64,1,3,1,3,1,3,4,3,3
66840,60,1,17,65,1,4,1,5,1,3,3,4,2
66840,60,2,17,66,2,3,2,3,1,3,3,4,3
66840,60,4,17,68,1,3,1,1,1,4,5,4,2
66840,60,4,19,76,NA,5,3,5,1,1,NA,4,1
66840,60,2,20,78,1,5,5,5,1,1,3,2,1
66840,60,3,20,79,NA,5,3,5,1,1,NA,3,1
66840,60,4,20,80,NA,5,5,5,1,1,NA,2,1
66840,60,2,21,82,2,3,5,5,1,3,3,3,3
66840,60,3,21,83,NA,5,3,5,1,1,NA,3,3
66840,60,4,21,84,NA,5,2,4,1,1,NA,3,3
66840,60,1,22,85,2,4,3,4,1,3,3,3,2
66840,60,2,22,86,2,2,3,3,2,4,3,2,4
66840,60,4,22,88,2,2,4,5,1,4,4,3,2
66840,60,1,23,89,2,2,3,5,1,4,4,3,2
66840,60,2,23,90,2,5,1,5,1,2,3,4,2
66840,60,3,23,91,2,5,2,4,1,2,3,4,2
66840,60,4,23,92,2,5,2,3,1,1,3,3,3
85051,34,3,1,3,2,2,1,5,1,3,3,4,1
85051,34,1,2,5,2,3,3,4,2,4,3,3,1
85051,34,2,2,6,NA,4,3,4,2,2,NA,4,2
85051,34,3,2,7,2,3,3,5,2,3,4,3,2
85051,34,1,3,9,NA,5,2,3,2,2,NA,4,3
85051,34,2,3,10,3,3,2,4,2,2,4,4,2
85051,34,3,3,11,1,4,2,5,1,2,4,4,1
85051,34,1,4,13,NA,5,1,5,1,1,NA,5,1
85051,34,1,5,17,NA,4,1,3,2,1,NA,4,3
85051,34,2,5,18,NA,5,1,5,1,1,NA,5,1
85051,34,4,5,20,2,4,3,3,1,3,3,3,2
85051,34,1,6,21,1,4,2,4,1,3,4,4,1
85051,34,3,6,23,1,3,2,4,1,3,4,4,2
85051,34,1,7,25,2,5,3,5,1,1,3,3,1
85051,34,2,7,26,NA,4,1,5,1,1,NA,4,1
85051,34,3,7,27,1,4,2,4,2,3,4,4,1
85051,34,4,7,28,1,2,2,4,2,2,4,4,2
85051,34,1,8,29,NA,4,2,4,2,2,NA,4,2
85051,34,2,8,30,NA,5,2,3,2,2,NA,4,2
85051,34,3,8,31,NA,4,2,4,2,2,NA,3,2
