"esm.IDnum.w7","esm.PRO01.w7","esm.PRO03.w7","esm.PRO04.w7","esm.PRO05.w7","esm.BFI37.w7","esm.BFI21.w7","esm.BFI23.w7","esm.BFI09.w7","esm.BFI04.w7","esm.BFI36.w7","esm.BFI32.w7","esm.BFI13.w7","esm.BFI19.w7"
97159,24,1,6,21,1,3,2,5,1,3,3,3,2
97159,24,4,6,24,NA,5,1,5,2,1,NA,4,3
97159,24,1,7,25,1,3,2,3,1,3,5,2,4
97159,24,1,10,37,NA,5,1,5,1,1,NA,5,2
97159,24,3,11,43,NA,5,2,2,5,1,NA,1,5
97159,24,1,12,45,1,3,2,3,2,2,4,3,4
97159,24,4,12,48,3,4,1,3,2,3,3,2,3
97159,24,1,13,49,1,1,1,4,2,5,5,3,3
97159,24,3,13,51,NA,5,1,3,2,1,NA,1,4
97159,24,3,14,55,NA,4,1,2,1,1,NA,5,4
97159,24,1,17,65,1,5,1,3,4,1,5,5,4
97159,24,2,19,74,NA,5,1,1,1,3,NA,1,4
97159,24,1,21,81,1,1,1,5,1,5,5,5,1
97159,24,3,23,91,1,3,1,5,1,1,5,5,1
97159,24,3,32,127,1,2,1,2,2,5,1,3,4
97159,24,3,36,143,NA,5,1,1,1,1,NA,5,1
97159,24,4,51,204,1,1,5,2,1,1,5,5,1
77391,12,1,1,1,2,5,3,4,1,1,5,3,4
77391,12,2,1,2,1,3,4,5,2,3,3,1,4
77391,12,1,3,9,1,2,1,3,1,4,5,1,1
77391,12,1,4,13,2,1,1,3,1,4,3,2,3
77391,12,2,10,38,2,3,1,3,1,3,4,5,3
77391,12,1,11,41,1,5,2,5,1,1,4,3,1
77391,12,2,11,42,3,2,1,4,1,2,4,3,1
77391,12,1,18,69,1,3,2,4,1,1,4,4,2
77391,12,2,21,82,1,5,2,3,1,1,4,3,2
77391,12,2,29,114,1,1,5,5,1,1,3,1,1
77391,12,2,30,118,1,3,3,5,1,1,3,3,1
77391,12,2,38,150,1,2,4,5,1,1,4,3,1
287,5,1,1,0,1,5,2,3,1,1,5,5,2
287,5,1,1,1,1,5,3,3,1,1,1,3,2
287,5,4,2,8,1,5,3,5,1,3,2,3,1
287,5,4,3,12,NA,5,2,2,2,1,NA,4,3
287,5,1,4,13,1,5,2,3,1,1,1,4,2
44257,44,1,1,1,3,2,2,5,1,4,5,4,1
44257,44,4,1,4,2,2,2,5,1,4,3,3,2
44257,44,1,2,5,2,1,2,3,1,4,4,4,2
44257,44,4,2,8,1,1,2,3,1,3,3,4,3
44257,44,1,4,13,2,1,4,5,1,4,4,4,2
44257,44,3,5,19,2,1,3,3,1,4,3,4,3
44257,44,4,5,20,2,2,3,5,1,3,3,4,2
44257,44,3,6,23,1,2,2,5,1,3,4,4,2
44257,44,1,7,25,1,1,1,3,1,4,3,4,2
44257,44,2,7,26,3,4,3,3,1,3,3,2,2
44257,44,3,7,27,1,1,1,3,1,5,3,4,1
44257,44,2,8,30,1,1,1,5,1,5,3,3,1
44257,44,3,8,31,1,1,2,3,1,4,3,4,1
44257,44,1,9,33,1,1,2,4,1,4,4,5,1
44257,44,2,9,34,1,2,3,4,1,3,3,3,1
44257,44,3,9,35,1,1,3,4,1,5,3,3,1
44257,44,4,9,36,1,3,3,3,1,4,3,3,3
44257,44,4,12,48,NA,2,2,4,1,4,NA,3,3
44257,44,1,13,49,NA,3,3,4,1,3,NA,3,3
44257,44,2,13,50,2,3,3,4,2,3,3,3,3
44257,44,4,13,52,NA,4,3,2,1,2,NA,3,3
44257,44,1,14,53,1,3,2,4,1,3,3,4,2
44257,44,2,14,54,NA,3,3,3,2,2,NA,4,2
44257,44,3,14,55,2,3,3,4,1,3,3,3,2
44257,44,2,15,58,2,3,3,3,2,3,3,3,2
44257,44,2,16,62,2,2,3,5,1,3,3,3,1
44257,44,1,17,65,NA,2,2,5,1,2,NA,4,2
44257,44,3,17,67,NA,2,2,3,1,3,NA,4,3
44257,44,4,17,68,1,3,2,3,1,2,2,4,3
44257,44,1,18,69,1,3,3,3,1,3,4,3,2
44257,44,2,18,70,3,3,3,2,1,2,3,2,3
44257,44,3,18,71,1,1,2,4,1,4,3,3,2
44257,44,1,19,73,1,1,3,5,1,4,3,3,1
44257,44,2,19,74,NA,3,2,2,1,2,NA,4,2
44257,44,4,19,76,2,2,4,3,1,3,3,3,2
44257,44,1,20,77,2,2,3,4,1,3,3,3,3
44257,44,2,20,78,1,4,4,2,4,1,2,2,4
44257,44,3,20,79,1,3,3,4,1,4,3,3,3
44257,44,3,21,83,1,3,3,1,3,3,3,3,4
44257,44,1,22,85,NA,3,2,3,2,3,NA,4,3
44257,44,2,22,86,NA,1,2,4,1,4,NA,4,2
44257,44,2,23,90,2,1,3,3,2,4,3,3,2
44257,44,1,27,105,1,1,3,4,1,4,3,4,1
44257,44,1,28,109,1,3,2,3,1,2,3,4,1
65365,11,2,1,2,4,3,2,4,1,5,1,4,2
65365,11,4,1,4,2,1,1,3,1,5,4,4,1
65365,11,1,2,5,1,2,1,4,1,5,3,4,1
65365,11,1,3,9,NA,4,2,2,1,1,NA,2,3
65365,11,1,4,13,2,4,2,3,1,2,2,5,1
65365,11,1,5,17,1,5,1,3,1,1,2,5,2
65365,11,1,6,21,1,1,1,3,1,3,3,5,2
65365,11,1,8,29,1,3,1,3,1,3,2,4,3
65365,11,3,11,43,1,3,1,4,1,4,3,5,1
65365,11,2,12,46,1,2,1,5,1,5,3,5,1
65365,11,1,14,53,1,4,2,3,1,3,2,5,2
44643,35,1,1,1,2,4,2,4,2,3,3,3,1
44643,35,4,1,4,2,3,4,2,1,3,2,3,2
44643,35,1,2,5,1,4,3,5,1,3,3,3,1
44643,35,4,2,8,1,4,2,3,1,2,3,3,2
44643,35,1,3,9,1,4,5,5,1,1,3,2,2
44643,35,3,3,11,2,3,4,4,2,3,3,3,2
44643,35,1,4,13,NA,5,1,4,1,2,NA,3,1
44643,35,3,4,15,3,4,3,3,1,1,2,3,1
44643,35,1,5,17,1,4,1,2,1,3,3,4,2
44643,35,2,5,18,1,3,2,4,1,3,3,5,1
44643,35,4,5,20,1,3,3,5,1,5,4,3,2
44643,35,1,6,21,1,4,3,4,1,1,3,3,1
44643,35,3,6,23,1,3,3,2,1,3,4,5,2
44643,35,4,6,24,1,4,4,3,1,2,3,4,2
44643,35,1,7,25,2,3,3,3,1,4,4,3,2
44643,35,1,8,29,1,2,1,4,2,3,4,4,2
44643,35,3,8,31,NA,5,5,5,1,1,NA,3,2
44643,35,1,9,33,1,2,5,5,1,4,4,4,1
44643,35,1,10,37,NA,5,3,4,1,2,NA,4,2
44643,35,4,10,40,1,3,1,2,2,2,3,4,2
44643,35,1,11,41,1,3,5,5,1,4,3,2,1
44643,35,2,11,42,1,3,3,2,1,4,3,2,3
44643,35,3,11,43,3,4,5,4,2,3,3,2,3
44643,35,4,11,44,2,5,2,3,2,3,4,4,2
44643,35,1,12,45,1,3,2,3,1,3,3,4,2
44643,35,1,13,49,NA,5,5,5,1,3,NA,4,1
44643,35,2,13,50,NA,4,1,2,1,1,NA,5,1
44643,35,3,13,51,NA,4,4,5,1,3,NA,5,1
44643,35,4,13,52,NA,3,4,5,1,2,NA,4,1
44643,35,2,14,54,1,5,4,5,2,1,5,4,1
44643,35,1,15,57,NA,5,3,4,1,3,NA,4,1
44643,35,2,15,58,2,2,1,4,1,4,4,4,2
44643,35,3,15,59,NA,5,5,5,2,1,NA,4,3
44643,35,3,16,63,2,4,4,4,3,4,5,4,1
44643,35,1,17,65,NA,5,5,5,1,1,NA,4,1
62043,2,1,1,1,3,2,3,4,1,3,2,5,3
62043,2,2,1,2,1,1,2,5,2,5,4,3,2
74950,2,2,1,2,1,1,1,5,1,5,4,4,1
74950,2,4,1,4,1,1,3,5,1,5,5,5,1
77137,89,2,1,2,2,3,2,3,2,2,3,4,2
77137,89,3,1,3,2,3,2,2,2,3,3,5,2
77137,89,4,1,4,2,3,2,3,2,3,3,4,3
77137,89,1,2,5,NA,5,2,3,3,2,NA,5,3
77137,89,2,2,6,1,3,2,2,2,3,3,4,3
77137,89,3,2,7,2,5,2,2,3,2,2,3,3
77137,89,4,2,8,2,3,2,3,2,3,3,4,2
77137,89,1,3,9,1,3,2,4,2,2,4,4,2
77137,89,2,3,10,3,2,2,3,3,2,3,3,4
77137,89,3,3,11,2,3,1,3,2,2,2,4,3
77137,89,4,3,12,NA,5,3,3,2,1,NA,3,4
77137,89,1,4,13,2,3,2,3,2,3,3,3,2
77137,89,2,4,14,2,3,2,3,2,3,3,4,4
77137,89,3,4,15,2,2,2,3,2,4,3,4,3
77137,89,4,4,16,3,2,3,4,2,4,3,4,3
77137,89,1,5,17,2,3,4,4,2,3,3,3,3
77137,89,2,5,18,2,4,2,3,2,2,3,4,3
77137,89,3,5,19,3,4,2,3,2,3,3,4,3
77137,89,4,5,20,2,2,2,4,2,3,4,3,2
77137,89,2,6,22,4,3,3,2,3,3,2,3,4
77137,89,3,6,23,NA,3,2,2,3,2,NA,4,4
77137,89,4,6,24,2,2,3,4,2,3,2,3,2
77137,89,2,7,26,2,3,3,3,2,2,4,4,3
77137,89,3,7,27,2,3,2,3,2,3,3,4,3
77137,89,4,7,28,2,3,3,3,2,3,3,3,3
77137,89,2,8,30,4,3,3,2,3,2,2,2,4
77137,89,3,8,31,3,3,3,2,4,2,3,3,5
77137,89,4,8,32,2,3,3,4,2,4,3,3,3
77137,89,1,9,33,2,5,1,1,5,1,2,3,5
77137,89,2,9,34,3,5,3,2,4,2,2,3,5
77137,89,3,9,35,2,4,3,3,2,3,2,3,3
77137,89,4,9,36,2,3,3,4,2,3,4,3,1
77137,89,2,10,38,3,3,4,4,2,3,3,2,1
77137,89,3,10,39,2,2,4,4,2,3,3,2,2
77137,89,4,10,40,2,3,4,5,1,4,3,3,2
77137,89,1,11,41,2,2,3,4,2,3,2,1,3
77137,89,2,11,42,2,4,2,3,1,2,4,3,3
77137,89,3,11,43,2,4,4,4,2,2,3,3,2
77137,89,4,11,44,2,2,3,3,2,4,4,4,2
77137,89,1,12,45,3,3,4,4,2,2,3,3,2
77137,89,2,12,46,2,2,3,4,2,2,2,4,3
77137,89,3,12,47,2,3,3,3,2,3,4,4,2
77137,89,4,12,48,1,5,3,3,2,2,3,2,3
77137,89,1,13,49,2,3,2,3,2,3,4,4,3
77137,89,2,13,50,NA,4,3,3,2,2,NA,3,2
77137,89,3,13,51,2,3,4,5,2,4,3,2,2
77137,89,4,13,52,2,3,2,4,2,3,4,5,3
77137,89,1,14,53,2,3,2,2,2,2,2,5,3
77137,89,2,14,54,2,3,1,1,2,3,4,5,4
77137,89,3,14,55,2,2,2,3,2,4,5,3,3
77137,89,4,14,56,2,3,3,4,2,4,4,3,2
77137,89,1,15,57,2,3,3,4,2,3,3,3,2
77137,89,2,15,58,NA,3,3,4,2,3,NA,4,2
77137,89,3,15,59,2,3,2,3,2,4,5,5,2
77137,89,4,15,60,2,1,2,3,2,4,4,4,2
77137,89,1,16,61,2,4,2,3,2,2,3,2,2
77137,89,2,16,62,2,3,3,3,2,3,3,3,3
77137,89,4,16,64,2,2,3,4,2,4,3,3,2
77137,89,2,17,66,NA,4,3,5,2,2,NA,4,2
77137,89,3,17,67,2,3,3,3,2,3,4,3,2
77137,89,4,17,68,2,2,1,3,2,4,3,4,2
77137,89,1,18,69,2,4,4,3,2,3,3,4,2
77137,89,2,18,70,2,3,2,2,2,2,4,5,3
77137,89,3,18,71,3,3,2,3,2,3,3,4,2
77137,89,4,18,72,2,3,3,4,2,3,3,3,2
77137,89,1,19,73,2,3,3,4,2,3,3,3,2
77137,89,3,19,75,2,3,2,3,2,4,4,4,3
77137,89,4,19,76,2,3,3,3,2,2,4,4,2
77137,89,2,20,78,2,3,2,3,2,2,3,5,3
77137,89,3,20,79,3,4,3,3,2,2,3,4,2
77137,89,4,20,80,2,3,3,4,2,3,3,3,2
77137,89,1,21,81,2,3,3,4,2,3,3,3,2
77137,89,2,21,82,2,3,4,4,2,3,4,3,2
77137,89,4,21,84,2,3,3,3,2,3,3,4,2
77137,89,1,22,85,NA,4,4,3,2,2,NA,3,2
77137,89,2,22,86,3,3,3,2,3,2,2,4,3
77137,89,3,22,87,2,2,2,3,2,3,3,3,2
77137,89,4,22,88,2,4,3,3,2,3,3,3,2
77137,89,1,23,89,2,3,2,4,2,3,3,4,2
77137,89,2,23,90,2,4,3,2,2,2,2,3,4
77137,89,3,23,91,2,2,2,4,2,4,4,3,2
77137,89,4,23,92,2,2,3,4,2,3,2,3,2
77137,89,2,24,94,2,2,3,3,2,3,4,3,3
77137,89,3,24,95,2,2,2,2,2,3,3,4,3
77137,89,4,24,96,1,5,3,4,2,2,2,2,2
77137,89,1,25,97,3,4,3,3,2,2,2,3,3
77137,89,2,25,98,2,3,4,4,2,3,2,3,3
77137,89,3,25,99,2,3,3,4,2,3,3,3,2
77137,89,4,25,100,2,3,2,3,2,4,4,3,3
8608,14,2,1,2,3,4,1,3,1,4,3,4,2
8608,14,2,2,6,1,3,1,2,1,4,3,5,3
8608,14,3,2,7,1,4,2,4,1,3,4,4,3
8608,14,1,3,9,1,4,2,3,1,2,2,4,1
8608,14,2,3,10,2,2,1,3,1,4,4,4,3
8608,14,3,3,11,NA,3,1,4,1,1,NA,4,2
8608,14,4,3,12,1,1,2,5,1,5,3,4,1
8608,14,2,4,14,1,2,2,2,1,3,3,5,3
8608,14,1,7,25,1,3,1,5,1,3,3,4,2
8608,14,1,8,29,1,5,1,4,1,1,1,4,3
8608,14,4,10,40,1,3,1,5,1,1,1,4,2
8608,14,2,11,42,1,5,1,4,1,1,2,3,2
8608,14,3,12,47,1,4,1,3,1,3,2,4,3
8608,14,4,12,48,1,5,3,4,1,2,2,2,2
16461,43,1,1,0,2,5,3,3,1,1,3,4,3
16461,43,1,1,1,2,2,2,3,1,4,3,3,2
16461,43,1,2,5,1,4,3,4,1,1,2,3,2
16461,43,4,2,8,2,3,2,3,1,3,2,3,2
16461,43,4,3,12,2,2,1,4,1,3,4,4,2
16461,43,1,4,13,1,3,2,4,1,3,3,4,3
16461,43,3,4,15,NA,4,3,4,1,2,NA,2,3
16461,43,4,4,16,2,3,3,3,1,3,3,3,3
16461,43,1,5,17,2,4,3,4,1,2,2,3,2
16461,43,4,5,20,2,2,2,3,1,3,4,3,2
16461,43,1,6,21,2,3,3,4,1,3,2,2,2
16461,43,2,6,22,2,2,4,3,1,4,4,3,2
16461,43,3,6,23,2,4,4,4,1,3,2,2,2
16461,43,4,6,24,2,2,2,2,1,3,4,4,4
16461,43,1,7,25,2,3,2,4,1,3,2,3,2
16461,43,3,7,27,2,2,2,5,1,3,3,4,2
16461,43,4,7,28,2,3,3,3,1,3,2,3,1
16461,43,1,8,29,NA,5,5,5,1,1,NA,3,1
16461,43,2,8,30,2,3,4,5,1,3,2,3,2
16461,43,4,8,32,2,4,2,4,1,3,3,4,2
16461,43,1,9,33,2,2,2,4,1,3,3,3,3
16461,43,2,9,34,2,2,2,4,1,4,4,4,2
16461,43,3,9,35,2,5,4,4,1,1,2,3,1
16461,43,4,9,36,2,3,2,3,1,2,2,2,2
16461,43,2,10,38,2,5,2,3,1,2,3,3,2
16461,43,4,10,40,3,2,3,4,1,3,2,3,2
16461,43,1,11,41,2,3,2,3,1,3,3,3,3
16461,43,3,11,43,NA,4,4,3,1,2,NA,2,3
16461,43,4,11,44,2,3,3,4,1,1,3,3,2
16461,43,1,12,45,3,4,4,4,1,3,2,3,2
16461,43,4,12,48,2,2,2,4,1,4,3,3,3
16461,43,1,13,49,2,3,2,3,1,2,2,3,2
16461,43,2,13,50,3,3,3,3,1,3,2,4,3
16461,43,3,13,51,2,3,2,3,1,3,3,3,2
16461,43,4,16,64,2,1,3,4,1,5,4,3,1
16461,43,2,17,66,2,3,4,4,1,4,4,4,2
16461,43,3,17,67,2,2,3,4,1,5,3,3,2
16461,43,2,18,70,2,5,2,3,1,1,3,3,1
16461,43,4,18,72,2,3,3,4,1,4,4,3,2
16461,43,1,19,73,3,4,2,4,1,2,3,3,3
16461,43,1,20,77,2,2,3,3,1,3,3,3,3
16461,43,3,21,83,3,3,2,4,2,4,3,3,3
16461,43,1,43,169,3,4,3,2,3,2,3,3,3
68513,41,1,1,0,1,3,1,2,1,3,5,2,3
68513,41,1,1,1,1,5,2,3,2,1,3,3,2
68513,41,2,1,2,1,2,2,2,2,4,3,3,2
68513,41,3,1,3,1,2,1,3,1,3,3,3,1
68513,41,4,1,4,NA,4,4,2,3,1,NA,2,2
68513,41,1,2,5,NA,3,1,4,2,3,NA,3,1
68513,41,2,2,6,1,2,2,1,2,2,3,3,3
68513,41,3,2,7,1,3,2,3,2,2,2,3,2
68513,41,4,2,8,NA,3,4,3,2,2,NA,1,1
68513,41,1,3,9,NA,3,3,3,2,1,NA,2,2
68513,41,2,3,10,NA,3,3,4,3,1,NA,1,2
68513,41,3,3,11,NA,3,3,3,1,1,NA,1,1
68513,41,4,3,12,NA,2,5,3,3,1,NA,1,3
68513,41,1,4,13,NA,3,3,3,3,1,NA,1,3
68513,41,2,4,14,NA,3,3,3,2,2,NA,1,2
68513,41,3,4,15,1,3,3,3,2,2,3,1,4
68513,41,4,4,16,1,4,3,1,1,2,2,1,1
68513,41,3,5,19,NA,3,3,3,2,1,NA,1,2
68513,41,4,5,20,NA,3,3,3,2,1,NA,1,2
68513,41,1,6,21,NA,2,3,3,2,1,NA,1,2
68513,41,4,6,24,NA,1,2,2,1,1,NA,1,3
68513,41,1,7,25,NA,5,4,3,1,1,NA,1,2
68513,41,2,7,26,NA,5,3,2,2,1,NA,1,3
68513,41,3,7,27,NA,2,3,2,3,1,NA,1,2
68513,41,4,7,28,NA,3,3,2,2,1,NA,2,3
68513,41,1,8,29,NA,4,3,1,3,1,NA,1,2
68513,41,2,8,30,NA,4,3,3,2,1,NA,1,3
68513,41,1,9,33,NA,4,3,3,2,1,NA,1,1
68513,41,2,9,34,NA,3,3,4,3,1,NA,1,2
68513,41,1,10,37,NA,4,3,3,2,1,NA,1,2
68513,41,2,10,38,NA,5,3,3,2,1,NA,1,3
68513,41,3,10,39,NA,2,4,4,1,2,NA,2,2
68513,41,4,10,40,NA,4,4,3,2,1,NA,1,2
68513,41,2,11,42,NA,5,4,3,3,1,NA,1,3
68513,41,3,11,43,NA,2,5,5,1,1,NA,1,2
68513,41,2,12,46,1,5,1,1,1,1,3,1,2
68513,41,2,16,62,1,2,2,3,2,3,3,3,2
68513,41,4,18,72,1,2,3,4,1,3,3,2,2
68513,41,1,23,89,NA,3,3,5,1,3,NA,3,1
68513,41,1,24,93,1,4,5,5,1,1,2,1,1
68513,41,4,24,96,NA,4,4,4,2,1,NA,1,1
49822,1,1,1,1,4,3,1,5,1,4,2,5,1
80862,1,2,1,2,5,2,1,3,1,5,2,5,3
5099,1,2,1,2,3,NA,1,4,1,3,2,4,2
24043,1,1,1,1,1,4,3,3,1,1,2,4,2
44848,1,2,1,2,4,3,3,3,3,3,3,4,3
