"SID","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","pos_emotion","neg_emotion","authentic","SE","Happy","Lonely","day","real_order"
"10477",-0.736842105263158,0.727272727272727,0.424242424242424,-0.454545454545455,-0.90625,-0.696969696969697,0,-0.96969696969697,-0.424242424242424,-0.3125,-0.125,0.515151515151515,0.8125,0.515151515151515,-0.96969696969697,48,2
"10477",-0.736842105263158,-0.272727272727273,-0.575757575757576,0.545454545454545,-0.90625,0.303030303030303,0,0.0303030303030303,-1.42424242424242,-0.3125,-1.125,0.515151515151515,-0.1875,0.515151515151515,0.0303030303030303,36,2
"10477",0.263157894736842,-0.272727272727273,0.424242424242424,0.545454545454545,0.09375,-0.696969696969697,0,0.0303030303030303,-0.424242424242424,-0.3125,-0.125,-0.484848484848485,-0.1875,-0.484848484848485,0.0303030303030303,20,2
"10477",0.263157894736842,-1.27272727272727,-0.575757575757576,0.545454545454545,-0.90625,1.3030303030303,1,0.0303030303030303,-0.424242424242424,1.6875,-0.125,0.515151515151515,0.8125,1.51515151515152,-0.96969696969697,28,2
"10477",0.263157894736842,-0.272727272727273,-0.575757575757576,0.545454545454545,0.09375,0.303030303030303,0,0.0303030303030303,-0.424242424242424,0.6875,-0.125,-0.484848484848485,-0.1875,0.515151515151515,0.0303030303030303,4,2
"10477",NA,0.727272727272727,-0.575757575757576,0.545454545454545,0.09375,-0.696969696969697,NA,0.0303030303030303,0.575757575757576,-0.3125,-0.125,-0.484848484848485,-0.1875,-0.484848484848485,0.0303030303030303,48,1
"10477",NA,1.72727272727273,1.42424242424242,-0.454545454545455,0.09375,-0.696969696969697,NA,-0.96969696969697,0.575757575757576,-0.3125,-0.125,0.515151515151515,-0.1875,-0.484848484848485,0.0303030303030303,16,1
"10477",NA,1.72727272727273,-0.575757575757576,-0.454545454545455,0.09375,-0.696969696969697,NA,0.0303030303030303,0.575757575757576,-0.3125,-0.125,-0.484848484848485,-0.1875,-0.484848484848485,0.0303030303030303,32,1
"10477",-0.736842105263158,-0.272727272727273,0.424242424242424,0.545454545454545,-0.90625,-0.696969696969697,0,-0.96969696969697,-1.42424242424242,-0.3125,-0.125,-0.484848484848485,-0.1875,0.515151515151515,0.0303030303030303,32,1
"10477",0.263157894736842,-1.27272727272727,-0.575757575757576,-1.45454545454545,-0.90625,1.3030303030303,0,0.0303030303030303,-0.424242424242424,0.6875,-0.125,0.515151515151515,0.8125,0.515151515151515,0.0303030303030303,60,1
"10477",0.263157894736842,-0.272727272727273,-0.575757575757576,0.545454545454545,0.09375,0.303030303030303,0,1.03030303030303,1.57575757575758,-0.3125,-0.125,-0.484848484848485,-0.1875,0.515151515151515,0.0303030303030303,28,7
"10477",NA,-0.272727272727273,0.424242424242424,0.545454545454545,0.09375,0.303030303030303,NA,1.03030303030303,-0.424242424242424,-0.3125,0.875,-0.484848484848485,-0.1875,-0.484848484848485,1.03030303030303,44,7
"10477",NA,0.727272727272727,1.42424242424242,-0.454545454545455,0.09375,-0.696969696969697,NA,0.0303030303030303,0.575757575757576,-0.3125,0.875,-0.484848484848485,-0.1875,0.515151515151515,1.03030303030303,56,7
"10477",0.263157894736842,-1.27272727272727,-0.575757575757576,-0.454545454545455,0.09375,0.303030303030303,0,0.0303030303030303,0.575757575757576,0.6875,-0.125,-0.484848484848485,0.8125,0.515151515151515,0.0303030303030303,56,7
"10477",NA,0.727272727272727,0.424242424242424,0.545454545454545,0.09375,0.303030303030303,NA,0.0303030303030303,0.575757575757576,-0.3125,-0.125,-0.484848484848485,-0.1875,-0.484848484848485,0.0303030303030303,12,7
"10477",NA,1.72727272727273,0.424242424242424,-0.454545454545455,0.09375,-0.696969696969697,NA,0.0303030303030303,-0.424242424242424,0.6875,-0.125,0.515151515151515,0.8125,0.515151515151515,0.0303030303030303,28,7
"10477",NA,-1.27272727272727,0.424242424242424,-0.454545454545455,0.09375,0.303030303030303,NA,0.0303030303030303,-0.424242424242424,0.6875,-0.125,0.515151515151515,-0.1875,0.515151515151515,0.0303030303030303,24,6
"10477",0.263157894736842,0.727272727272727,0.424242424242424,-0.454545454545455,0.09375,-0.696969696969697,0,0.0303030303030303,0.575757575757576,-0.3125,-0.125,-0.484848484848485,-0.1875,-0.484848484848485,0.0303030303030303,24,6
"10477",NA,1.72727272727273,-0.575757575757576,0.545454545454545,NA,-0.696969696969697,NA,1.03030303030303,-0.424242424242424,-0.3125,NA,0.515151515151515,NA,0.515151515151515,-0.96969696969697,36,6
"10477",NA,0.727272727272727,0.424242424242424,0.545454545454545,0.09375,-0.696969696969697,NA,1.03030303030303,-0.424242424242424,-0.3125,-0.125,-0.484848484848485,-0.1875,-1.48484848484848,1.03030303030303,52,6
"10477",0.263157894736842,-0.272727272727273,0.424242424242424,0.545454545454545,0.09375,0.303030303030303,0,0.0303030303030303,-0.424242424242424,-0.3125,-0.125,-0.484848484848485,-0.1875,-0.484848484848485,0.0303030303030303,40,6
"10477",0.263157894736842,-1.27272727272727,-0.575757575757576,0.545454545454545,0.09375,1.3030303030303,0,0.0303030303030303,-0.424242424242424,-0.3125,-0.125,0.515151515151515,-0.1875,0.515151515151515,0.0303030303030303,16,6
"10477",0.263157894736842,-1.27272727272727,-0.575757575757576,-0.454545454545455,0.09375,1.3030303030303,0,0.0303030303030303,-0.424242424242424,0.6875,-0.125,-0.484848484848485,0.8125,0.515151515151515,0.0303030303030303,8,6
"10477",0.263157894736842,-1.27272727272727,-0.575757575757576,0.545454545454545,0.09375,1.3030303030303,0,0.0303030303030303,-0.424242424242424,NA,-0.125,0.515151515151515,0.8125,0.515151515151515,0.0303030303030303,48,5
"10477",NA,1.72727272727273,1.42424242424242,0.545454545454545,0.09375,-0.696969696969697,NA,-0.96969696969697,-0.424242424242424,-0.3125,-0.125,0.515151515151515,-0.1875,-0.484848484848485,0.0303030303030303,20,5
"10477",0.263157894736842,0.727272727272727,-0.575757575757576,-1.45454545454545,2.09375,-0.696969696969697,-1,0.0303030303030303,1.57575757575758,-1.3125,1.875,-1.48484848484848,-2.1875,-1.48484848484848,0.0303030303030303,20,5
"10477",0.263157894736842,-2.27272727272727,-0.575757575757576,-0.454545454545455,-0.90625,0.303030303030303,0,0.0303030303030303,0.575757575757576,0.6875,-0.125,0.515151515151515,0.8125,0.515151515151515,-0.96969696969697,4,5
"10477",-0.736842105263158,-0.272727272727273,-0.575757575757576,0.545454545454545,0.09375,-0.696969696969697,-1,0.0303030303030303,-0.424242424242424,-0.3125,0.875,0.515151515151515,-0.1875,-0.484848484848485,1.03030303030303,12,5
"10479",-0.733333333333333,1,-2.13888888888889,-0.694444444444445,0.555555555555556,0.305555555555555,-0.3,-0.444444444444445,0.833333333333333,-0.25,0.0555555555555556,-0.444444444444445,0.583333333333333,0.555555555555555,0.472222222222222,48,5
"10479",0.266666666666667,0,-0.138888888888889,-0.694444444444445,0.555555555555556,-0.694444444444445,-0.3,-0.444444444444445,0.833333333333333,-1.25,0.0555555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,0.472222222222222,28,4
"10479",0.266666666666667,1,1.86111111111111,-0.694444444444445,-0.444444444444444,0.305555555555555,-0.3,-0.444444444444445,-0.166666666666667,-1.25,-0.944444444444444,-0.444444444444445,-0.416666666666667,-0.444444444444445,-0.527777777777778,16,4
"10479",0.266666666666667,0,1.86111111111111,0.305555555555555,-0.444444444444444,0.305555555555555,0.7,-0.444444444444445,-0.166666666666667,-0.25,-0.944444444444444,-0.444444444444445,0.583333333333333,-0.444444444444445,0.472222222222222,8,4
"10479",0.266666666666667,-1,-0.138888888888889,0.305555555555555,-0.444444444444444,0.305555555555555,-0.3,1.55555555555556,0.833333333333333,-0.25,0.0555555555555556,-0.444444444444445,0.583333333333333,-1.44444444444444,-0.527777777777778,44,4
"10479",-0.733333333333333,1,1.86111111111111,-0.694444444444445,-0.444444444444444,-0.694444444444445,-0.3,-0.444444444444445,-0.166666666666667,-0.25,-0.944444444444444,0.555555555555555,-0.416666666666667,-0.444444444444445,-0.527777777777778,32,4
"10479",0.266666666666667,0,-1.13888888888889,-0.694444444444445,0.555555555555556,1.30555555555556,0.7,-0.444444444444445,-0.166666666666667,0.75,0.0555555555555556,0.555555555555555,0.583333333333333,0.555555555555555,-0.527777777777778,44,4
"10479",-0.733333333333333,1,1.86111111111111,-0.694444444444445,-0.444444444444444,-0.694444444444445,-0.3,-0.444444444444445,0.833333333333333,0.75,0.0555555555555556,0.555555555555555,0.583333333333333,0.555555555555555,-0.527777777777778,24,3
"10479",NA,1,1.86111111111111,1.30555555555556,-0.444444444444444,-0.694444444444445,NA,-0.444444444444445,-0.166666666666667,-0.25,-0.944444444444444,0.555555555555555,0.583333333333333,-0.444444444444445,0.472222222222222,40,3
"10479",NA,1,1.86111111111111,0.305555555555555,-0.444444444444444,-1.69444444444444,NA,-0.444444444444445,-1.16666666666667,-0.25,0.0555555555555556,0.555555555555555,0.583333333333333,0.555555555555555,0.472222222222222,40,3
"10479",-0.733333333333333,-1,-1.13888888888889,1.30555555555556,-0.444444444444444,1.30555555555556,-0.3,0.555555555555555,-0.166666666666667,0.75,0.0555555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,-0.527777777777778,12,3
"10479",-0.733333333333333,2,0.861111111111111,-1.69444444444444,-0.444444444444444,-1.69444444444444,-0.3,0.555555555555555,0.833333333333333,0.75,0.0555555555555556,-0.444444444444445,0.583333333333333,-0.444444444444445,0.472222222222222,12,3
"10479",0.266666666666667,1,-0.138888888888889,-0.694444444444445,-0.444444444444444,-1.69444444444444,-0.3,-0.444444444444445,-0.166666666666667,-0.25,0.0555555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,-0.527777777777778,28,3
"10479",0.266666666666667,0,1.86111111111111,1.30555555555556,0.555555555555556,1.30555555555556,0.7,0.555555555555555,-1.16666666666667,0.75,-0.944444444444444,0.555555555555555,0.583333333333333,0.555555555555555,0.472222222222222,8,2
"10479",0.266666666666667,2,-1.13888888888889,-0.694444444444445,-0.444444444444444,-0.694444444444445,-0.3,-0.444444444444445,-0.166666666666667,-1.25,0.0555555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,-0.527777777777778,24,2
"10479",0.266666666666667,1,-0.138888888888889,-0.694444444444445,1.55555555555556,-0.694444444444445,-0.3,-0.444444444444445,-0.166666666666667,-1.25,1.05555555555556,-1.44444444444444,-0.416666666666667,-0.444444444444445,2.47222222222222,36,2
"10479",-0.733333333333333,-2,-1.13888888888889,1.30555555555556,-0.444444444444444,2.30555555555556,0.7,0.555555555555555,-0.166666666666667,1.75,-0.944444444444444,1.55555555555556,0.583333333333333,1.55555555555556,-0.527777777777778,8,2
"10479",0.266666666666667,-1,0.861111111111111,1.30555555555556,-0.444444444444444,2.30555555555556,0.7,-0.444444444444445,-1.16666666666667,0.75,-0.944444444444444,-0.444444444444445,-0.416666666666667,0.555555555555555,-0.527777777777778,36,2
"10479",NA,1,1.86111111111111,-0.694444444444445,-0.444444444444444,-0.694444444444445,NA,-0.444444444444445,-0.166666666666667,-0.25,0.0555555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,0.472222222222222,16,1
"10479",NA,0,0.861111111111111,-0.694444444444445,-0.444444444444444,-0.694444444444445,NA,-0.444444444444445,0.833333333333333,-0.25,1.05555555555556,-0.444444444444445,-0.416666666666667,-1.44444444444444,-0.527777777777778,32,1
"10479",-0.733333333333333,-1,-0.138888888888889,1.30555555555556,-0.444444444444444,0.305555555555555,0.7,1.55555555555556,-0.166666666666667,0.75,-0.944444444444444,0.555555555555555,0.583333333333333,0.555555555555555,-0.527777777777778,32,1
"10479",0.266666666666667,1,-2.13888888888889,-0.694444444444445,2.55555555555556,-1.69444444444444,0.7,-1.44444444444444,1.83333333333333,-1.25,2.05555555555556,-1.44444444444444,-2.41666666666667,-1.44444444444444,2.47222222222222,20,1
"10479",0.266666666666667,0,0.861111111111111,-1.69444444444444,2.55555555555556,0.305555555555555,-0.3,-0.444444444444445,1.83333333333333,-0.25,3.05555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,0.472222222222222,44,1
"10479",0.266666666666667,-1,-1.13888888888889,-1.69444444444444,0.555555555555556,-1.69444444444444,-0.3,0.555555555555555,0.833333333333333,-0.25,0.0555555555555556,-0.444444444444445,-0.416666666666667,0.555555555555555,0.472222222222222,12,7
"10479",-0.733333333333333,-1,-1.13888888888889,1.30555555555556,-0.444444444444444,0.305555555555555,-0.3,1.55555555555556,-1.16666666666667,-0.25,-0.944444444444444,-0.444444444444445,-0.416666666666667,-0.444444444444445,-0.527777777777778,28,7
"10479",0.266666666666667,-1,-1.13888888888889,0.305555555555555,-0.444444444444444,0.305555555555555,-0.3,-0.444444444444445,-0.166666666666667,-0.25,0.0555555555555556,-0.444444444444445,0.583333333333333,0.555555555555555,-0.527777777777778,40,7
"10479",0.266666666666667,-2,-0.138888888888889,1.30555555555556,0.555555555555556,1.30555555555556,0.7,0.555555555555555,-0.166666666666667,0.75,0.0555555555555556,0.555555555555555,0.583333333333333,1.55555555555556,-0.527777777777778,16,7
"10479",0.266666666666667,-2,-1.13888888888889,1.30555555555556,-0.444444444444444,2.30555555555556,0.7,0.555555555555555,-0.166666666666667,1.75,-0.944444444444444,1.55555555555556,0.583333333333333,1.55555555555556,-0.527777777777778,28,7
"10479",0.266666666666667,-1,0.861111111111111,1.30555555555556,-0.444444444444444,2.30555555555556,0.7,0.555555555555555,-1.16666666666667,0.75,-0.944444444444444,1.55555555555556,0.583333333333333,1.55555555555556,0.472222222222222,52,7
"10479",0.266666666666667,0,-1.13888888888889,0.305555555555555,-0.444444444444444,-0.694444444444445,-0.3,-0.444444444444445,-0.166666666666667,-0.25,1.05555555555556,-1.44444444444444,-0.416666666666667,0.555555555555555,-0.527777777777778,8,6
"10479",NA,1,0.861111111111111,0.305555555555555,-0.444444444444444,0.305555555555555,NA,-0.444444444444445,-0.166666666666667,-1.25,0.0555555555555556,0.555555555555555,-0.416666666666667,-0.444444444444445,0.472222222222222,48,6
"10479",1.26666666666667,-1,-1.13888888888889,-0.694444444444445,-0.444444444444444,1.30555555555556,0.7,-0.444444444444445,-0.166666666666667,0.75,0.0555555555555556,0.555555555555555,-0.416666666666667,0.555555555555555,-0.527777777777778,12,6
"10479",1.26666666666667,0,0.861111111111111,-0.694444444444445,1.55555555555556,0.305555555555555,-1.3,-0.444444444444445,-0.166666666666667,0.75,0.0555555555555556,-0.444444444444445,-0.416666666666667,-0.444444444444445,0.472222222222222,20,5
"10479",-0.733333333333333,2,-2.13888888888889,-2.69444444444444,-0.444444444444444,-1.69444444444444,-0.3,0.555555555555555,1.83333333333333,-1.25,1.05555555555556,-0.444444444444445,-0.416666666666667,-2.44444444444444,-0.527777777777778,8,5
"10479",NA,-1,-0.138888888888889,1.30555555555556,-0.444444444444444,-1.69444444444444,NA,-0.444444444444445,-1.16666666666667,-0.25,0.0555555555555556,1.55555555555556,0.583333333333333,0.555555555555555,-0.527777777777778,4,5
"10479",-0.733333333333333,-1,-2.13888888888889,1.30555555555556,-0.444444444444444,-0.694444444444445,-1.3,1.55555555555556,-1.16666666666667,0.75,0.0555555555555556,0.555555555555555,0.583333333333333,0.555555555555555,-0.527777777777778,44,5
"10480",0.470588235294118,-1.625,0.25,1.04166666666667,0.25,2.29166666666667,1,0.208333333333333,-1.79166666666667,0.791666666666667,0.25,0.333333333333333,0.666666666666667,0.833333333333333,-1.04166666666667,20,5
"10480",NA,1.375,-0.75,-0.958333333333333,-0.75,0.291666666666667,NA,-0.791666666666667,1.20833333333333,-1.20833333333333,0.25,-1.66666666666667,-0.333333333333333,-0.166666666666667,1.95833333333333,16,4
"10480",0.470588235294118,-0.625,1.25,0.0416666666666665,2.25,0.291666666666667,0,-0.791666666666667,-0.791666666666667,-0.208333333333333,1.25,-1.66666666666667,-1.33333333333333,-0.166666666666667,1.95833333333333,40,4
"10480",-0.529411764705882,-2.625,1.25,1.04166666666667,-0.75,1.29166666666667,1,1.20833333333333,1.20833333333333,0.791666666666667,-0.75,-0.666666666666667,0.666666666666667,0.833333333333333,-0.0416666666666665,4,4
"10480",0.470588235294118,0.375,1.25,1.04166666666667,-0.75,1.29166666666667,0,-0.791666666666667,0.208333333333333,-0.208333333333333,-0.75,0.333333333333333,-0.333333333333333,-0.166666666666667,-0.0416666666666665,16,4
"10480",0.470588235294118,-1.625,-0.75,1.04166666666667,0.25,1.29166666666667,1,-0.791666666666667,1.20833333333333,0.791666666666667,-0.75,0.333333333333333,0.666666666666667,0.833333333333333,-1.04166666666667,24,3
"10480",NA,1.375,-0.75,-0.958333333333333,0.25,0.291666666666667,NA,-0.791666666666667,1.20833333333333,-1.20833333333333,1.25,0.333333333333333,-0.333333333333333,-1.16666666666667,0.958333333333333,12,3
"10480",-0.529411764705882,0.375,0.25,-0.958333333333333,-0.75,-0.708333333333333,-1,-0.791666666666667,1.20833333333333,-0.208333333333333,-0.75,-0.666666666666667,-0.333333333333333,-1.16666666666667,0.958333333333333,12,3
"10480",0.470588235294118,1.375,-0.75,-0.958333333333333,2.25,-0.708333333333333,-1,0.208333333333333,1.20833333333333,-1.20833333333333,1.25,0.333333333333333,-0.333333333333333,-0.166666666666667,-0.0416666666666665,36,3
"10480",NA,1.375,-0.75,2.04166666666667,-0.75,-1.70833333333333,NA,1.20833333333333,-1.79166666666667,-0.208333333333333,-0.75,-0.666666666666667,0.666666666666667,-0.166666666666667,0.958333333333333,48,3
"10480",NA,0.375,-0.75,0.0416666666666665,0.25,-1.70833333333333,NA,1.20833333333333,-1.79166666666667,-0.208333333333333,-0.75,1.33333333333333,0.666666666666667,0.833333333333333,0.958333333333333,52,2
"10480",0.470588235294118,-0.625,1.25,-0.958333333333333,2.25,1.29166666666667,0,0.208333333333333,1.20833333333333,-0.208333333333333,0.25,0.333333333333333,-0.333333333333333,-1.16666666666667,-1.04166666666667,32,2
"10480",-0.529411764705882,0.375,0.25,0.0416666666666665,-0.75,-0.708333333333333,0,-1.79166666666667,1.20833333333333,-0.208333333333333,0.25,-1.66666666666667,-1.33333333333333,-0.166666666666667,0.958333333333333,8,2
"10480",NA,1.375,-0.75,-1.95833333333333,-0.75,-1.70833333333333,NA,-0.791666666666667,1.20833333333333,-2.20833333333333,0.25,0.333333333333333,-0.333333333333333,-0.166666666666667,-1.04166666666667,20,2
"10480",-0.529411764705882,-1.625,1.25,1.04166666666667,-0.75,1.29166666666667,1,0.208333333333333,-1.79166666666667,0.791666666666667,-0.75,0.333333333333333,0.666666666666667,-0.166666666666667,-1.04166666666667,4,1
"10480",0.470588235294118,0.375,0.25,-0.958333333333333,0.25,0.291666666666667,0,-0.791666666666667,-0.791666666666667,-1.20833333333333,1.25,-0.666666666666667,-0.333333333333333,-1.16666666666667,-1.04166666666667,60,1
"10480",-0.529411764705882,-2.625,-0.75,2.04166666666667,-0.75,2.29166666666667,0,1.20833333333333,-1.79166666666667,1.79166666666667,-1.75,1.33333333333333,1.66666666666667,1.83333333333333,-1.04166666666667,48,1
"10480",-0.529411764705882,1.375,-0.75,-1.95833333333333,-0.75,-1.70833333333333,-2,1.20833333333333,2.20833333333333,1.79166666666667,2.25,1.33333333333333,-0.333333333333333,-0.166666666666667,-0.0416666666666665,4,1
"10480",0.470588235294118,0.375,0.25,-0.958333333333333,0.25,0.291666666666667,0,-0.791666666666667,1.20833333333333,-0.208333333333333,-0.75,-1.66666666666667,-1.33333333333333,0.833333333333333,-0.0416666666666665,16,1
"10480",0.470588235294118,-0.625,0.25,0.0416666666666665,0.25,-0.708333333333333,0,0.208333333333333,1.20833333333333,0.791666666666667,0.25,0.333333333333333,0.666666666666667,-0.166666666666667,-1.04166666666667,28,1
"10480",-0.529411764705882,-1.625,-0.75,1.04166666666667,-0.75,1.29166666666667,2,1.20833333333333,-0.791666666666667,1.79166666666667,-1.75,0.333333333333333,0.666666666666667,1.83333333333333,-1.04166666666667,12,7
"10480",NA,1.375,1.25,-0.958333333333333,-0.75,-0.708333333333333,NA,0.208333333333333,-0.791666666666667,-0.208333333333333,0.25,0.333333333333333,0.666666666666667,-0.166666666666667,-0.0416666666666665,24,7
"10480",NA,1.375,-0.75,0.0416666666666665,0.25,-1.70833333333333,NA,-0.791666666666667,-1.79166666666667,-0.208333333333333,1.25,0.333333333333333,-1.33333333333333,-0.166666666666667,1.95833333333333,20,6
"10480",-0.529411764705882,0.375,-0.75,1.04166666666667,0.25,-1.70833333333333,-2,1.20833333333333,-1.79166666666667,-0.208333333333333,-0.75,1.33333333333333,0.666666666666667,-1.16666666666667,-1.04166666666667,20,6
"10483",0.6875,0.24,-0.88,-0.28,0.32,-0.4,0,-0.28,-0.24,-0.56,NA,-0.6,-0.96,-0.48,-0.4,8,6
"10483",0.6875,0.24,-0.88,-1.28,0.32,0.6,0,-0.28,1.76,-0.56,0.791666666666667,0.4,-0.96,-1.48,-0.4,40,6
"10483",0.6875,0.24,0.12,-0.28,-0.68,0.6,0,-0.28,0.76,-0.56,-0.208333333333333,-0.6,0.04,-0.48,-0.4,36,5
"10483",-0.3125,-0.76,1.12,0.72,0.32,-0.4,0,-0.28,-0.24,-0.56,-0.208333333333333,0.4,0.04,-0.48,-0.4,16,5
"10483",-1.3125,0.24,-0.88,-1.28,-0.68,0.6,0,0.72,1.76,0.44,-0.208333333333333,0.4,1.04,-0.48,-0.4,4,5
"10483",0.6875,-1.76,-1.88,-0.28,0.32,2.6,1,-0.28,0.76,0.44,1.79166666666667,-0.6,0.04,-0.48,-0.4,16,5
"10483",-1.3125,0.24,0.12,-0.28,0.32,-0.4,0,-0.28,-0.24,0.44,-0.208333333333333,0.4,0.04,0.52,-0.4,12,4
"10483",-1.3125,-0.76,0.12,0.72,-0.68,-1.4,-1,-0.28,-0.24,-0.56,-1.20833333333333,0.4,0.04,0.52,-0.4,12,4
"10483",NA,2.24,0.12,0.72,-0.68,-0.4,NA,-0.28,-0.24,0.44,-0.208333333333333,0.4,1.04,0.52,0.6,28,3
"10483",NA,1.24,1.12,0.72,0.32,0.6,NA,-0.28,0.76,-0.56,0.791666666666667,0.4,-0.96,-0.48,1.6,40,3
"10483",0.6875,-0.76,1.12,1.72,0.32,0.6,1,0.72,-0.24,0.44,-0.208333333333333,-0.6,0.04,-0.48,-0.4,8,3
"10483",NA,0.24,1.12,0.72,0.32,-1.4,NA,-0.28,-1.24,-0.56,0.791666666666667,0.4,0.04,-0.48,-0.4,8,3
"10483",-0.3125,0.24,-0.88,-0.28,0.32,1.6,0,-0.28,-0.24,0.44,-0.208333333333333,-0.6,0.04,0.52,-0.4,24,3
"10483",NA,-1.76,0.12,0.72,0.32,-1.4,NA,0.72,-0.24,0.44,-0.208333333333333,0.4,0.04,0.52,0.6,36,2
"10483",-1.3125,0.24,0.12,-0.28,-0.68,-0.4,-1,-0.28,-0.24,0.44,-0.208333333333333,-0.6,0.04,0.52,0.6,4,2
"10483",0.6875,0.24,1.12,-0.28,1.32,-0.4,0,-0.28,0.76,-0.56,-0.208333333333333,0.4,-0.96,-0.48,0.6,4,2
"10483",NA,0.24,1.12,-1.28,2.32,-1.4,NA,-0.28,2.76,-1.56,1.79166666666667,-0.6,-0.96,-1.48,1.6,20,2
"10483",0.6875,-1.76,-0.88,-1.28,-0.68,2.6,0,-0.28,-0.24,0.44,-0.208333333333333,0.4,0.04,0.52,-0.4,24,2
"10483",-0.3125,0.24,0.12,-0.28,-0.68,-1.4,0,-0.28,-0.24,0.44,-0.208333333333333,0.4,0.04,0.52,0.6,20,2
"10483",0.6875,0.24,-0.88,-0.28,-0.68,1.6,0,-0.28,-1.24,0.44,-1.20833333333333,0.4,0.04,0.52,-1.4,32,1
"10483",NA,0.24,-0.88,-0.28,0.32,-1.4,NA,-0.28,-0.24,0.44,-0.208333333333333,-0.6,0.04,0.52,-0.4,16,1
"10483",NA,1.24,0.12,-1.28,0.32,-0.4,NA,-0.28,-1.24,0.44,-0.208333333333333,-0.6,-0.96,0.52,0.6,20,1
"10483",0.6875,-1.76,-0.88,-0.28,-0.68,2.6,0,1.72,-1.24,0.44,-0.208333333333333,1.4,1.04,0.52,-1.4,16,1
"10483",NA,1.24,1.12,1.72,-0.68,-1.4,NA,0.72,-1.24,-0.56,-1.20833333333333,-0.6,1.04,0.52,0.6,16,7
"10483",NA,0.24,0.12,1.72,-0.68,-1.4,NA,0.72,-0.24,0.44,0.791666666666667,-0.6,1.04,0.52,0.6,12,7
"10485",NA,1.27027027027027,0.378378378378379,-0.567567567567568,-0.333333333333333,-0.527777777777778,NA,0.405405405405405,0.027027027027027,0.621621621621622,-0.594594594594595,0.0270270270270272,-0.432432432432432,0.594594594594595,-0.621621621621622,8,6
"10485",0.387096774193548,2.27027027027027,0.378378378378379,0.432432432432432,-0.333333333333333,-1.52777777777778,0.333333333333333,0.405405405405405,-0.972972972972973,-0.378378378378378,0.405405405405405,0.0270270270270272,0.567567567567568,-0.405405405405405,-0.621621621621622,8,6
"10485",NA,-0.72972972972973,0.378378378378379,-1.56756756756757,0.666666666666667,0.472222222222222,-0.666666666666667,-1.59459459459459,0.027027027027027,-0.378378378378378,0.405405405405405,-0.972972972972973,0.567567567567568,0.594594594594595,-0.621621621621622,12,6
"10485",0.387096774193548,0.27027027027027,0.378378378378379,-0.567567567567568,-0.333333333333333,0.472222222222222,0.333333333333333,-0.594594594594595,0.027027027027027,0.621621621621622,1.40540540540541,1.02702702702703,-0.432432432432432,-0.405405405405405,1.37837837837838,20,5
"10485",0.387096774193548,0.27027027027027,-1.62162162162162,0.432432432432432,-0.333333333333333,0.472222222222222,0.333333333333333,-0.594594594594595,0.027027027027027,-0.378378378378378,1.40540540540541,-0.972972972972973,0.567567567567568,-0.405405405405405,0.378378378378378,4,5
"10485",0.387096774193548,-0.72972972972973,-0.621621621621621,-0.567567567567568,-0.333333333333333,-0.527777777777778,0.333333333333333,-0.594594594594595,0.027027027027027,-0.378378378378378,0.405405405405405,0.0270270270270272,-0.432432432432432,0.594594594594595,0.378378378378378,4,5
"10485",-0.612903225806452,0.27027027027027,-0.621621621621621,0.432432432432432,0.666666666666667,1.47222222222222,0.333333333333333,0.405405405405405,0.027027027027027,-0.378378378378378,-0.594594594594595,0.0270270270270272,-1.43243243243243,-0.405405405405405,0.378378378378378,8,5
"10485",-0.612903225806452,0.27027027027027,-0.621621621621621,-0.567567567567568,-0.333333333333333,0.472222222222222,-0.666666666666667,0.405405405405405,0.027027027027027,-0.378378378378378,-0.594594594594595,0.0270270270270272,0.567567567567568,-0.405405405405405,0.378378378378378,4,4
"10485",-0.612903225806452,-0.72972972972973,1.37837837837838,0.432432432432432,-0.333333333333333,-0.527777777777778,-0.666666666666667,0.405405405405405,-0.972972972972973,-0.378378378378378,-0.594594594594595,0.0270270270270272,0.567567567567568,0.594594594594595,-0.621621621621622,16,4
"10485",-0.612903225806452,1.27027027027027,-0.621621621621621,1.43243243243243,-0.333333333333333,-0.527777777777778,0.333333333333333,0.405405405405405,-0.972972972972973,0.621621621621622,-0.594594594594595,1.02702702702703,0.567567567567568,-0.405405405405405,0.378378378378378,12,3
"10485",0.387096774193548,0.27027027027027,-0.621621621621621,-0.567567567567568,-0.333333333333333,0.472222222222222,0.333333333333333,-1.59459459459459,0.027027027027027,-0.378378378378378,0.405405405405405,0.0270270270270272,0.567567567567568,-0.405405405405405,0.378378378378378,52,3
"10485",2.38709677419355,-0.72972972972973,-0.621621621621621,0.432432432432432,-0.333333333333333,0.472222222222222,0.333333333333333,1.40540540540541,1.02702702702703,-0.378378378378378,-0.594594594594595,0.0270270270270272,0.567567567567568,0.594594594594595,-0.621621621621622,48,2
