"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","SID2","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp"
"46",17,2,1,2,1,3,2,4,1,3,4,5,2,1,28,1.28571428571429,3.11764705882353,2.52941176470588,3.29411764705882,1.64705882352941,3.05882352941176,4.42857142857143,3.76470588235294,2.70588235294118
"47",23,2,1,2,1,3,1,4,1,4,3,5,1,2,29,1.06666666666667,3.26086956521739,2.26086956521739,3.52173913043478,1.65217391304348,2.73913043478261,3.13333333333333,4,1.69565217391304
"48",38,2,1,2,1,4,2,4,2,3,3,3,1,2,30,1.5,3.47368421052632,2.57894736842105,3.57894736842105,1.21052631578947,2.52631578947368,3.03333333333333,3.55263157894737,1.47368421052632
"52",38,2,1,2,2,3,2,3,2,4,4,3,2,1,33,1.72222222222222,2.81578947368421,2.23684210526316,3.55263157894737,1.52631578947368,3,3.36111111111111,3.73684210526316,2.07894736842105
"56",33,2,1,2,1,3,1,4,1,3,3,5,1,1,36,1.12121212121212,2.63636363636364,2.09090909090909,2.72727272727273,1.48484848484848,2.84848484848485,3.15151515151515,3.27272727272727,3.42424242424242
"57",26,2,1,2,1,4,1,5,1,3,3,4,1,2,37,1.30434782608696,3.26923076923077,3.03846153846154,4.15384615384615,1.23076923076923,3.34615384615385,3.91304347826087,3.5,1.73076923076923
"59",27,2,1,2,1,4,5,5,1,4,2,2,1,1,38,1.16,3.81481481481481,2.07407407407407,3.74074074074074,1,2.55555555555556,3.32,4.81481481481481,1.48148148148148
"59",27,2,1,1,1,4,1,4,1,5,5,5,1,2,38,1.16,3.81481481481481,2.07407407407407,3.74074074074074,1,2.55555555555556,3.32,4.81481481481481,1.48148148148148
"60",33,2,1,2,1,5,1,4,1,2,5,4,1,2,39,1.70967741935484,3.57575757575758,2.24242424242424,2.6969696969697,1.96969696969697,2.57575757575758,3.67741935483871,3.78787878787879,2.3030303030303
"61",34,2,1,2,1.37037037037037,4,4,5,1,1,3.25925925925926,2,1,1,40,1.37037037037037,2.64705882352941,2.47058823529412,3.41176470588235,1.23529411764706,3.23529411764706,3.25925925925926,3.58823529411765,2
"64",34,2,1,2,2,3,2,3,2,3,3,3,2,2,42,2.1875,2.76470588235294,2.64705882352941,2.97058823529412,1.97058823529412,3.05882352941176,2.9375,3.32352941176471,3.26470588235294
"69",11,2,1,2,1,3,2,3,1,4,3,4,1,1,44,1.36363636363636,2.90909090909091,2.72727272727273,3.63636363636364,1.72727272727273,3.63636363636364,3.72727272727273,4.09090909090909,1.54545454545455
"70",18,2,1,2,1,3,1,4,1,2,4,4,1,2,45,1.07692307692308,2.64705882352941,1.76470588235294,3.47058823529412,1.11764705882353,3.64705882352941,3.84615384615385,4.64705882352941,1.29411764705882
"72",12,2,1,2,1,4,1,5,1,3,4,4,1,1,47,1.55555555555556,2.75,1.66666666666667,3.33333333333333,1.58333333333333,3.16666666666667,3.66666666666667,4.08333333333333,2.83333333333333
"81",34,2,1,2,1,5,4,4,4,2,4,4,3,1,53,2.09090909090909,3.17647058823529,2.85294117647059,3.44117647058824,2.11764705882353,3.26470588235294,3.39393939393939,3.26470588235294,2.52941176470588
"85",25,2,1,1,1,3,2,2,3,1,2,4,2,1,55,2.73913043478261,3.28,3.64,3.08,2.84,2.76,3.27272727272727,3.44,2.92
"86",46,2,1,2,1.44117647058824,5,2,3,1,1,2.94285714285714,4,1,2,56,1.44117647058824,3.30434782608696,2.93478260869565,2.84782608695652,1.5,2.47826086956522,2.94285714285714,3.58695652173913,2.54347826086957
"87",55,2,1,2,1,4,1,3,1,2,1,5,1,1,57,1.38,2.98181818181818,1.38181818181818,3.25454545454545,1.03636363636364,2.29090909090909,2.86,3.65454545454545,2.43636363636364
"88",50,2,1,2,1,4,2,4,4,1,3,4,2,1,58,1.66666666666667,3.58,2.7,3.16,1.9,2.44,3.89583333333333,3.34,3.06
"91",35,2,1,2,2,4,1,3,1,2,3,4,1,1,61,1.90909090909091,3.17142857142857,2.2,4.2,1,3.34285714285714,3.21212121212121,3.82857142857143,1.45714285714286
"94",45,2,1,2,2,5,1,4,1,1,5,4,4,2,64,1.23809523809524,3.57777777777778,1.68888888888889,3.4,1.33333333333333,2.48888888888889,4.09523809523809,4.37777777777778,1.93333333333333
"95",29,2,1,2,2,2,5,3,1,5,4,3,4,2,65,2.66666666666667,3.17241379310345,4.24137931034483,2.27586206896552,2.3448275862069,2.75862068965517,3.18518518518519,2.24137931034483,4.06896551724138
"98",44,2,1,2,1,5,1,4,2,3,3,4,2,1,67,1.36363636363636,4.09090909090909,2.04545454545455,3.09090909090909,1.61363636363636,1.97727272727273,3.125,3.61363636363636,2.04545454545455
"104",28,2,1,2,1,5,3,4,2,2,2,4,2,1,72,1.41666666666667,3.28571428571429,3.21428571428571,2.89285714285714,2.03571428571429,2.71428571428571,3,2.39285714285714,2.28571428571429
"10106",11,2,1,2,1,2,3,4,2,4,3,3,3,1,74,1.875,3.18181818181818,3.18181818181818,2.72727272727273,2.36363636363636,2.72727272727273,2.875,3,3.27272727272727
"10109",48,2,1,2,1,5,1,5,1,2,4,4,1,1,77,1.02272727272727,2.66666666666667,2.0625,4.04166666666667,1.04166666666667,3.79166666666667,4.18181818181818,4.72916666666667,1.375
"10110",12,2,1,2,3,3,3,5,1,4,3,3,2,2,78,1.59504132231405,2.81818181818182,2.81818181818182,3.27272727272727,1.45454545454545,3,3,3.36363636363636,2
"10113",47,2,1,2,1,4,2,2,2,3,3,5,3,1,81,1.54285714285714,3.23404255319149,1.93617021276596,3.38297872340426,1.65957446808511,3.38297872340426,3.71428571428571,4.02127659574468,2.14893617021277
"10118",49,2,1,2,1,3,2,4,3,3,4,4,1,1,85,1.03225806451613,3.16326530612245,2.79591836734694,3.16326530612245,2.02040816326531,2.40816326530612,3.25806451612903,4.04081632653061,2.08163265306122
"10121",26,2,1,2,1,5,4,4,1,2,3,3,1,2,86,1.16,3.15384615384615,2.42307692307692,3.19230769230769,1.5,3.03846153846154,4.08,4.46153846153846,2.11538461538462
"10122",34,2,1,2,3,4,5,3,3,3,3,3,3,1,87,1.63636363636364,4.29411764705882,3.67647058823529,3.5,2.5,1.97058823529412,2.04545454545455,3.08823529411765,2.85294117647059
"10123",34,2,1,2,1,5,1,1,2,1,2,3,4,2,88,1.5625,2.76470588235294,2.61764705882353,2.61764705882353,1.55882352941176,2.91176470588235,3.45161290322581,3.76470588235294,3.23529411764706
"10124",50,2,1,1,1,1,2,5,1,5,4,5,1,1,89,1,3.56,2.54,4.2,1.2,2.54,4.3695652173913,2.96,1.3
"10126",19,2,1,2,1,4,2,2,2,4,3,2,3,1,91,2,2.89473684210526,2.42105263157895,2.52631578947368,2.57894736842105,3.42105263157895,3.78571428571429,3.36842105263158,3.42105263157895
"10126",19,2,1,1,1,2,2,4,1,3,3,4,1,2,91,2,2.89473684210526,2.42105263157895,2.52631578947368,2.57894736842105,3.42105263157895,3.78571428571429,3.36842105263158,3.42105263157895
"10128",36,2,1,1,1,4,3,4,1,2,3,4,1,1,93,1.29411764705882,3.27777777777778,2.16666666666667,3.91666666666667,1.05555555555556,2.33333333333333,3.02941176470588,3.16666666666667,1.94444444444444
"10129",49,2,1,2,1,2,5,3,3,3,3,3,2,2,94,2,3.6530612244898,2.95918367346939,3.02040816326531,2.53061224489796,2.55102040816327,3.475,3.55102040816327,3.26530612244898
"10130",44,2,1,2,1,4,4,4,2,2,3,3,2,1,95,1.55555555555556,3.06818181818182,2.36363636363636,3.90909090909091,1.29545454545455,2.56818181818182,3.08333333333333,3.13636363636364,1.47727272727273
"10132",16,2,1,2,1,5,3,5,1,2,3,3,1,3,97,1,3,1.875,3.75,1.375,2.375,3.2,3.375,2.375
"10136",50,2,1,2,1,3,1,2,1,2,4,3,3,1,100,1.71875,3.86,2.7,3.16,2.34,1.9,3.90625,3.8,2.12
"10137",42,2,1,2,1,4,3,2,2,2,1,3,3,1,101,2.16666666666667,3.21428571428571,2.64285714285714,2.95238095238095,2.07142857142857,2.76190476190476,3.38888888888889,3.23809523809524,2.28571428571429
"10141",37,2,1,2,1,2,1,5,1,5,5,5,2,2,104,1,2.67567567567568,1.7027027027027,4.13513513513514,1.02702702702703,3.86486486486486,4.14285714285714,4.89189189189189,1.24324324324324
"10143",46,2,1,2,2,2,3,5,2,5,4,4,1,2,105,2.025,3.58695652173913,2.78260869565217,3.47826086956522,2.19565217391304,2.76086956521739,3.3,3.1304347826087,2.52173913043478
"10145",31,2,1,1,1,3,2,2,1,3,3,4,2,1,107,1,2.64516129032258,2.32258064516129,3.09677419354839,1.48387096774194,3.09677419354839,3.51851851851852,4.64516129032258,1.90322580645161
"10147",21,2,1,1,1,5,2,4,2,1,3,2,2,1,108,1.36842105263158,3.14285714285714,2.80952380952381,3.33333333333333,2.28571428571429,2.52380952380952,3.31578947368421,3.66666666666667,2.38095238095238
"10149",23,2,1,2,1,4,3,2,1,3,3,5,5,1,110,1.20909090909091,2.72727272727273,2.04545454545455,3.18181818181818,1.09090909090909,3.40909090909091,3.85,4,2.40909090909091
"10150",48,2,1,2,1,3,2,3,1,3,5,4,2,1,111,1.02439024390244,3.29166666666667,2.83333333333333,3.8125,1.95833333333333,3.08333333333333,4.66666666666667,3.64583333333333,2.125
"10153",54,2,1,2,1.11428571428571,4,3,5,3,1,3.22857142857143,3,2,2,113,1.11428571428571,3.85185185185185,2.38888888888889,3.46296296296296,2.77777777777778,1.77777777777778,3.22857142857143,3.72222222222222,2.46296296296296
"10157",37,2,1,1,1,5,1,5,1,1,3,5,1,1,116,1.53333333333333,2.86486486486486,1.48648648648649,3.48648648648649,1.21621621621622,3.37837837837838,4.2258064516129,4.97297297297297,1.86486486486486
"10158",26,2,1,2,1.2,3,2,2,2,3,3,4,4,1,117,1.2,3.15384615384615,3.76923076923077,3.19230769230769,1.65384615384615,2.96153846153846,3.23809523809524,3.42307692307692,2.76923076923077
"10159",21,2,1,2,3,3,4,3,3,3,2,4,4,1,118,2.19047619047619,3.23809523809524,3.42857142857143,3.38095238095238,2.14285714285714,2.80952380952381,3.04761904761905,3.28571428571429,2.14285714285714
"10160",27,2,1,2,2,4,3,4,2,1,3,4,2,2,119,1.88461538461538,2.92592592592593,3.25925925925926,3.25925925925926,2.03703703703704,3.03703703703704,3.19230769230769,3.07407407407407,2.55555555555556
"10161",37,2,1,2,1.79166666666667,5,3,4,1,2,3.08333333333333,4,4,1,120,1.79166666666667,3.72972972972973,3.37837837837838,3.67567567567568,1.56756756756757,2.43243243243243,3.08333333333333,3.32432432432432,2.54054054054054
"10164",41,2,1,2,1,3,2,5,2,2,3,5,1,1,122,1.4375,3.31707317073171,3.02439024390244,3.19512195121951,1.68292682926829,2.75609756097561,3.625,3.02439024390244,2.4390243902439
"10171",19,2,1,2,1,5,3,3,2,1,3,4,3,1,125,2.46666666666667,3.10526315789474,2.36842105263158,2.94736842105263,1.73684210526316,2.73684210526316,3.33333333333333,3.78947368421053,2.57894736842105
"10173",41,2,1,2,1,4,2,4,1,3,3,4,2,1,127,1.41176470588235,2.95121951219512,2.73170731707317,4.02439024390244,1.1219512195122,2.78048780487805,3.38235294117647,4.1219512195122,1.58536585365854
"10174",35,2,1,2,1,5,2,4,1,1,1,3,2,1,128,1.25,3.31428571428571,3.2,3.17142857142857,2.11428571428571,2.54285714285714,3.42857142857143,2.91428571428571,2.45714285714286
"10175",44,2,1,2,2,4,3,2,4,2,2,5,2,1,129,1.71428571428571,3.47727272727273,2.90909090909091,3.09090909090909,2.97727272727273,2.09090909090909,2.39285714285714,3.34090909090909,2.72727272727273
"10176",12,2,1,1,1,5,1,5,1,2,2.88888888888889,5,1,1,130,1.11111111111111,3.16666666666667,2.33333333333333,3.83333333333333,1.66666666666667,3.5,2.88888888888889,2.83333333333333,2
"10178",16,2,1,2,1,3,1,3,1,3,3,4,1,1,132,1.25,2.625,1.875,3.1875,1,2.5625,3,3.5,1.6875
"10184",53,2,1,2,1,5,1,2,3,1,2,4,3,1,135,1.30769230769231,3.39622641509434,2.69811320754717,3.58490566037736,1.18867924528302,2.43396226415094,3.97368421052632,3.9811320754717,2.49056603773585
"10186",19,2,1,2,2,5,3,3,4,2,3,4,3,1,137,1.9375,3.31578947368421,2.42105263157895,2.73684210526316,2.52631578947368,2,3.0625,2.73684210526316,3.15789473684211
"10187",26,2,1,1,1,2,2,4,3,4,3,4,2,1,138,1.5,3.65384615384615,3.15384615384615,4,1.19230769230769,2.88461538461538,3.31818181818182,3.73076923076923,2.19230769230769
"10188",46,2,1,2,1,3,3,3,2,4,3,4,3,2,139,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304
"10190",16,2,1,2,1,5,1,4,1,3,2,5,1,1,140,1.53846153846154,3.0625,2,3.1875,1.1875,3.125,3.53846153846154,3.75,2.625
"10193",44,2,1,2,2,5,5,2,2,1,2,2,5,2,142,2.1969696969697,3.33333333333333,3.09090909090909,2.87878787878788,2.75757575757576,2.60606060606061,2.55477855477855,2.81818181818182,2.84848484848485
"10196",17,2,1,2,2,2,1,3,2,3,4,4,2,1,145,1.13333333333333,2.64705882352941,2.17647058823529,3.88235294117647,1.29411764705882,3.05882352941176,3.93333333333333,3.76470588235294,1.82352941176471
"10196",17,2,1,1,2,4,2,3,2,3,4,4,3,2,145,1.13333333333333,2.64705882352941,2.17647058823529,3.88235294117647,1.29411764705882,3.05882352941176,3.93333333333333,3.76470588235294,1.82352941176471
"10198",38,2,1,2,1,5,3,3,2,3,1,4,3,1,147,1.11764705882353,3.89473684210526,2.71052631578947,3.13157894736842,1.68421052631579,2.23684210526316,3.14705882352941,4.18421052631579,2.31578947368421
"10200",22,2,1,2,1,5,2,5,2,2,2,4,1,2,149,1,3.04545454545455,1.72727272727273,3.81818181818182,1.31818181818182,2.40909090909091,3.53333333333333,4.13636363636364,1.22727272727273
"10204",17,2,1,2,1,5,3,5,1,1,1,3,1,2,153,1.25,2.76470588235294,3.35294117647059,4.41176470588235,1.29411764705882,2.70588235294118,3.625,3.41176470588235,1.35294117647059
"10206",38,2,1,2,1,4,1,3,1,2,2,5,3,2,155,1.48387096774194,3.28947368421053,2.39473684210526,3.78947368421053,1.28947368421053,2.97368421052632,3.32258064516129,4.13157894736842,1.89473684210526
"10210",30,2,1,2,1,5,3,5,1,1,3,3,1,3,158,1.45454545454545,4.1,2.1,4.06666666666667,1.43333333333333,2.03333333333333,3.5,4.03333333333333,1.66666666666667
"10213",45,2,1,1,1,5,3,4,1,2,3,4,1,1,161,1.16129032258065,3.33333333333333,2.08888888888889,4,1.17777777777778,2.66666666666667,4.26666666666667,4.22222222222222,1.71111111111111
"10217",59,2,1,2,1,3,1,2,2,1,2,5,2,2,165,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241
"10219",29,2,1,1,1,4,2,4,2,2,4,4,2,1,166,1.55555555555556,2.55172413793103,2.51724137931034,3.82758620689655,1.6551724137931,3.62068965517241,3.92592592592593,4.03448275862069,2.10344827586207
"10222",53,2,1,2,1,4,3,4,1,1,4,4,2,2,169,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566
"10223",12,2,1,2,1.28571428571429,3,1,2,3,2,3.71428571428571,4,3,1,170,1.28571428571429,3.33333333333333,2.75,3.33333333333333,1.16666666666667,2.25,3.71428571428571,4,1.91666666666667
"10223",12,2,1,1,1,3,1,4,1,4,3,5,1,2,170,1.28571428571429,3.33333333333333,2.75,3.33333333333333,1.16666666666667,2.25,3.71428571428571,4,1.91666666666667
"10226",22,2,1,2,2,4,3,2,2,3,3.61111111111111,2,4,2,171,2.05263157894737,3.09090909090909,2.45454545454545,3,2.54545454545455,2.86363636363636,3.61111111111111,3.31818181818182,2.86363636363636
"10227",47,2,1,2,2,2,2,2,2,4,4,4,5,1,172,2.59375,2.72340425531915,2.72340425531915,2.93617021276596,2.82978723404255,2.80851063829787,3.03125,2.95744680851064,2.97872340425532
"10228",25,2,1,2,1,4,3,3,2,2,1,4,1,2,173,1.04347826086957,2.84,2.56,3.56,1.76,3.4,3.08695652173913,3.44,2.08
"10231",10,2,1,2,1,5,4,2,1,3,4,3,3,1,176,2.2,3.2,2.3,3.4,1,3,3.2,3.4,3.2
"10232",34,2,1,2,1,2,2,5,2,2,2,5,1,2,177,1.14718614718615,2.84848484848485,1.78787878787879,3.57575757575758,1.72727272727273,3.06060606060606,3.63203463203463,3.96969696969697,1.84848484848485
"10237",32,2,1,2,1,2,1,3,1,5,4,4,1,2,181,1.41666666666667,3.03125,2.53125,3.46875,1.875,2.4375,3.41666666666667,3.90625,2.21875
"10238",28,2,1,2,1,3,2,3,2,3,3,2,2,2,182,1.26086956521739,3.92857142857143,3.14285714285714,2.71428571428571,2.60714285714286,1.78571428571429,2.25,2.39285714285714,3.42857142857143
"10239",24,2,1,2,1,1,1,4,1,5,5,5,2,2,183,1.33333333333333,3.04166666666667,1.75,3.08333333333333,1.54166666666667,3.25,3.71428571428571,4.16666666666667,2.875
"10241",55,2,1,2,1,5,3,3,4,1,3,4,3,1,185,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636
"10242",37,2,1,2,1.67857142857143,5,5,4,2,1,3.5,1,2,2,186,1.67857142857143,3.75675675675676,3.02702702702703,2.83783783783784,1.27027027027027,2.37837837837838,3.5,3.05405405405405,2.24324324324324
"10243",26,2,1,2,1,2,2,4,2,3,2,3,3,1,187,1.66666666666667,2.61538461538462,2.03846153846154,3.07692307692308,1.34615384615385,3.07692307692308,3.04166666666667,3.15384615384615,2.42307692307692
"10245",56,2,1,2,1,2,2,5,1,2,4,3,1,2,189,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143
"10248",34,2,1,2,1,2,3,4,1,4,3,3,2,1,191,1.51724137931034,3.73529411764706,2.52941176470588,3.70588235294118,1.02941176470588,1.94117647058824,2.27586206896552,3,2.20588235294118
"10251",24,2,1,2,1,5,3,2,1,1,3,3,1,2,194,1.22727272727273,3.16666666666667,2.04166666666667,3.875,1,2.45833333333333,3.5,4.16666666666667,1.20833333333333
"10258",20,2,1,2,1,2,1,5,1,5,5,5,1,2,198,1,2.65,2.45,4.35,1.1,3.6,4.94117647058824,4.5,1.65
"10259",15,2,1,2,1,5,4,2,2,1,2,5,1,2,199,1,3.4,2.53333333333333,3.46666666666667,1.8,2.66666666666667,3.61538461538462,4.26666666666667,2.13333333333333
"10266",26,2,1,1,1,4,2,4,1,2,3,4,1,1,201,1.1304347826087,2.76923076923077,2.57692307692308,3.73076923076923,1.07692307692308,2.73076923076923,3.79166666666667,3.73076923076923,1.65384615384615
"10268",15,2,1,2,1,4,1,4,2,4,2,5,1,1,203,1.35714285714286,3.4,2.6,3.6,1.2,3.06666666666667,3.28571428571429,4.06666666666667,1.6
"10270",52,2,1,1,1,4,2,4,2,3,3,5,2,1,205,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308
"10272",50,2,1,2,1,5,1,1,1,2,2,3,5,1,207,1.95555555555556,3.7,3.44,2.6,2.26,2.42,3.2,2.96,3.04
"10280",40,2,1,2,1,5,1,3,2,1,3,4,2,3,213,1.09677419354839,3.475,2.025,3.075,2.05,2.35,4,3.975,2.7
"10286",41,2,1,2,1,3,1,4,2,2,4,3,2,1,216,1.48717948717949,3.51219512195122,2.36585365853659,3.73170731707317,1.4390243902439,2.41463414634146,3.36842105263158,3.58536585365854,1.58536585365854
"10287",35,2,1,2,1,1,1,3,2,5,4,4,3,2,217,1,3.57142857142857,1.42857142857143,1.85714285714286,3.11428571428571,2.14285714285714,4.04,4.51428571428571,4.57142857142857
"10288",53,2,1,2,1,3,4,4,1,1,4,5,1,1,218,1.17307692307692,3.05660377358491,2.22641509433962,3.69811320754717,1.47169811320755,2.73584905660377,4.23076923076923,3.66037735849057,2.22641509433962
"10291",19,2,1,2,1,4,4,5,1,3,3,4,1,1,221,1.72727272727273,3.94736842105263,3.21052631578947,4,1.05263157894737,2.31578947368421,2.90909090909091,2.84210526315789,1.57894736842105
"10292",20,2,1,1,1.94444444444444,5,1,5,1,1,3.83333333333333,4,1,1,222,1.94444444444444,3.45,2.3,3.4,1.5,2.75,3.83333333333333,3.8,1.95
"10293",44,2,1,2,1,3,2,2,2,3,2,4,1,2,223,1.20512820512821,3.20454545454545,1.88636363636364,3.5,1.20454545454545,2.79545454545455,3.02564102564103,3.90909090909091,2.29545454545455
"10299",42,2,1,1,2,4,2,3,1,1,1,5,2,1,227,1.8,3.57142857142857,2.71428571428571,4.04761904761905,1.73809523809524,1.73809523809524,1.43333333333333,3.61904761904762,2.0952380952381
"10305",19,2,1,2,1,5,5,4,1,3,3,5,1,1,230,1.52941176470588,3,2.63157894736842,2.78947368421053,2,3.36842105263158,2.88888888888889,3,2.63157894736842
"10308",53,2,1,2,1,1,1,4,1,5,4,5,1,1,231,1.06382978723404,2.52830188679245,1.66037735849057,4.41509433962264,1.07547169811321,4.13207547169811,4.61702127659574,4.79245283018868,2.20754716981132
"10315",47,2,1,2,1,5,2,4,3,1,4,5,2,1,238,1.09090909090909,2.85106382978723,1.78723404255319,2.82978723404255,1.51063829787234,3.38297872340426,3.86363636363636,4.06382978723404,2.06382978723404
"10320",40,2,1,2,2,2,2,2,1,4,3,3,3,3,243,1.66666666666667,3.25,2.6,2.625,2.525,2.4,2.8,3.275,2.95
"10327",32,2,1,2,1,2,1,3,2,2,3,5,2,1,249,1.62068965517241,2.4375,2.09375,3.4375,1.90625,3.21875,3.55172413793103,4.125,1.96875
"10330",38,2,1,2,1,4,3,5,1,2,2,5,1,2,252,1.06224406224406,3.18918918918919,2.18918918918919,4.32432432432432,1.02702702702703,3.37837837837838,3.62653562653563,3.7027027027027,1.59459459459459
"10332",16,2,1,2,1,2,3,1,3,3,1,4,4,2,254,1.93333333333333,2.9375,2.8125,2.8125,2.375,2.875,2.66666666666667,3.1875,3.3125
"10335",26,2,1,2,1,2,3,4,1,3,3,4,2,1,256,1.22222222222222,3.5,2.38461538461538,3.11538461538462,1.30769230769231,2.07692307692308,3,3.73076923076923,2.65384615384615
"10337",19,2,1,2,1,3,1,2,1,2,2,4,1,1,258,1,2.52631578947368,1.26315789473684,3.42105263157895,1.26315789473684,3.47368421052632,3.44444444444444,3.63157894736842,1.31578947368421
"10338",54,2,1,2,1,3,2,3,1,3,4,5,2,2,259,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889
"10341",18,2,1,2,1,4,3,5,1,2,1,3,1,1,261,1.13333333333333,3.22222222222222,2.77777777777778,4.16666666666667,1.05555555555556,2.27777777777778,3.2,3.33333333333333,1.33333333333333
"10342",53,2,1,2,1,4,2,5,1,4,5,5,4,1,262,1.225,4.0377358490566,3,3.71698113207547,1.79245283018868,3.11320754716981,4,4.73584905660377,2.20754716981132
"10345",15,2,1,2,1,3,2,2,1,1,3,5,4,1,264,1.23076923076923,3.26666666666667,2,4.2,1.2,2.8,3.46153846153846,4.53333333333333,1.93333333333333
"10348",15,2,1,2,1,5,2,1,4,4,3,4,3,1,266,1.69230769230769,4,2.73333333333333,3.26666666666667,2.13333333333333,3.2,3.15384615384615,3.46666666666667,2.26666666666667
"10350",20,2,1,2,1,5,1,4,1,3,4,4,2,1,268,1.94444444444444,3.15,2.6,2.85,1.2,2.55,3.11111111111111,3.5,1.65
"10353",17,2,1,1,1,4,3,4,1,3,2,3,2,1,271,1.0625,2.82352941176471,2.52941176470588,3.88235294117647,1.05882352941176,3.11764705882353,3.5625,4,1.70588235294118
"10354",28,2,1,2,1,3,3,3,1,4,4,4,2,1,272,1.16666666666667,2.96428571428571,2.46428571428571,3.39285714285714,1.10714285714286,3.35714285714286,4,3.64285714285714,2.35714285714286
"10359",43,2,1,1,2,5,2,2,2,1,3,4,2,1,275,1.3044846577498,3.78048780487805,1.80487804878049,3.36585365853659,1.92682926829268,2.58536585365854,4.74146341463415,4.4390243902439,2.19512195121951
"10361",28,2,1,2,1,2,1,3,2,5,4,5,1,1,277,1.68181818181818,2.40740740740741,2.03703703703704,4.51851851851852,1.18518518518519,3.59259259259259,3.59090909090909,4.14814814814815,1.51851851851852
"10363",33,2,1,2,2,3,3,3,2,3,3,4,2,1,278,2.07407407407407,3.09090909090909,2.6969696969697,3.12121212121212,1.78787878787879,2.60606060606061,2.96296296296296,2.90909090909091,2.36363636363636
"10363",33,2,1,1,2,2,2,4,2,3,3,4,2,2,278,2.07407407407407,3.09090909090909,2.6969696969697,3.12121212121212,1.78787878787879,2.60606060606061,2.96296296296296,2.90909090909091,2.36363636363636
"10366",55,2,1,2,1,4,1,4,1,3,5,5,1,1,281,1,3.03636363636364,2.29090909090909,3.98181818181818,1.18181818181818,3.90909090909091,4.81481481481481,4.87272727272727,2.36363636363636
