"","esm.IDnum.w1","esm.PRO01.w1","esm.PRO02.w1","esm.PRO03.w1","esm.startDateTime.w1","esm.PRO04.w1","esm.PRO05.w1","esm.PRO06.w1","esm.PRO07.w1","esm.endDateTime.w1","esm.OR.w1","esm.NQ11.w1","esm.NQ12.w1","esm.EXT.w1","esm.AGR.w1","esm.CON.w1","esm.NEU.w1","esm.NQ11+1.w1","esm.NQ12+1.w1","esm.EXT+1.w1","esm.AGR+1.w1","esm.CON+1.w1","esm.NEU+1.w1","esm.NQ01.w1","esm.BFI37.w1","esm.BFI21.w1","esm.BFI23.w1","esm.BFI09.w1","esm.NQ09.w1","esm.NQ07.w1","esm.BFI04.w1","esm.NQ33.w1","esm.BFI36.w1","esm.BFI32.w1","esm.BFI13.w1","esm.BFI19.w1","esm.BH01.w1","esm.BH02.w1","esm.ACT12.w1","esm.BH03.w1","esm.BH04.w1","esm.BH05.w1","esm.BH06.w1","esm.BH07.w1","esm.ACT13.w1","esm.ACT18.w1","esm.BH08.w1","esm.ACT06.w1","esm.ACT39.w1","esm.ST01.w1","esm.ST02.w1","esm.ST03.w1","esm.ST04.w1","esm.AGQ13.w1","esm.ST06.w1","esm.ST07.w1","esm.ST08.w1","esm.ST09.w1","esm.ST10.w1","esm.ST11.w1","esm.ST12.w1","esm.ST13.w1","esm.ST14.w1","esm.ST15.w1","esm.ST16.w1","esm.ST17.w1","esm.ST18.w1","esm.ST19.w1","esm.ST20.w1","esm.ST21.w1","esm.ST22.w1","esm.ST23.w1","esm.ST24.w1","esm.DY01.w1","esm.DY02.w1","esm.DY03.w1","esm.DY04.w1","esm.DY05.w1","esm.CESD01.w1","esm.CESD02.w1","esm.CESD03.w1","esm.CESD04.w1","esm.CESD05.w1","esm.CESD06.w1","esm.CESD07.w1","esm.CESD08.w1","esm.CESD09.w1","esm.CESD10.w1"
"8596",10510,42,4,4,"11/20/13 21:02",7,28,3,0,"11/20/13 21:04","I briefly chatted with someone in BD, grabbed food, and watched a movie for a class alone in my dorm",3,1,3,4,4,2,4,1,2,5,5,2,5,1,3,3,4,3,4,1,1,3,3,4,2,1,0,0,0,0,0,0,0,1,0,3,3,1,3,4,0,0,3,2,3,3,5,0,0,2,1,NA,NA,4,4,3,4,3,0,0,0,0,1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8597",10472,59,4,4,"11/20/13 21:02",8,32,3,0,"11/20/13 21:06","At work then came home- baked pancakes for a friend",4,1,4,5,5,2,NA,NA,NA,NA,NA,NA,5,1,2,1,5,5,5,1,1,3,4,5,3,0,1,1,0,0,0,1,0,0,0,5,2,1,5,5,0,1,5,2,3,1,5,0,0,3,1,NA,NA,4,5,3,1,3,0,0,1,0,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8598",10476,10,4,4,"11/20/13 21:01",7,28,3,0,"11/20/13 21:03","Eating dinner /",5,2,5,5,3,2,NA,NA,NA,NA,NA,NA,3,1,1,4,5,4,5,1,1,4,4,4,3,0,0,0,1,0,0,0,0,0,0,3,4,1,5,4,0,1,3,4,5,3,4,1,0,5,1,NA,NA,4,4,3,4,4,0,0,1,1,3,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8599",10460,23,4,4,"11/20/13 21:01",5,20,3,0,"11/20/13 21:12","Watching Netflix",3,2,3,4,3,2,3,2,2,4,2,2,4,1,4,5,5,2,4,2,1,3,3,4,2,1,0,0,1,0,0,0,0,1,0,1,3,1,4,NA,1,1,NA,3,3,2,5,0,0,3,1,NA,NA,5,5,3,1,3,0,0,0,1,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8600",10466,55,4,4,"11/20/13 21:01",7,28,3,0,"11/20/13 21:19","Coming home from class. Showering.",2,3,2,2,4,2,1,4,2,2,4,4,3,3,4,3,3,1,1,3,3,1,1,4,1,0,0,1,0,0,1,0,0,0,0,3,1,1,5,2,1,1,2,1,1,3,4,0,0,2,1,NA,NA,3,3,3,4,3,1,0,0,0,3,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8601",10483,25,4,4,"11/20/13 21:00",6,24,3,0,"11/20/13 21:03","Ate dinner with my roommate",4,2,2,4,3,3,NA,NA,NA,NA,NA,NA,4,2,3,3,3,4,4,1,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,4,3,2,5,4,0,1,3,2,4,2,4,0,0,2,1,NA,NA,5,5,3,3,4,0,0,1,0,2,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8602",10524,29,4,4,"11/20/13 21:00",6,24,3,0,"11/20/13 21:03","Being bored at work",3,3,3,4,3,3,2,4,1,3,4,4,4,2,4,4,3,3,3,1,3,3,4,4,2,0,1,1,1,0,0,0,0,0,0,3,2,2,3,1,1,1,2,4,2,4,2,0,0,3,1,NA,NA,3,4,1,4,3,0,0,0,0,4,1,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8603",10490,57,4,4,"11/20/13 21:00",13,52,3,0,"11/20/13 21:01","study",3,2,2,NA,3,3,3,2,1,NA,3,3,3,NA,4,3,3,3,3,2,3,1,NA,3,2,1,1,0,1,0,0,0,1,1,0,3,NA,2,2,2,0,0,3,1,1,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8604",10469,10,4,4,"11/19/13 23:00",2,8,2,0,"11/19/13 23:03","Listening to a lecture by Robert Gates",4,2,5,5,5,1,NA,NA,NA,NA,NA,NA,3,1,2,2,5,5,4,1,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,5,0,1,3,5,4,5,2,0,0,2,1,NA,NA,5,5,2,5,5,0,0,0,1,3,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8605",10503,27,4,4,"11/19/13 22:54",4,16,2,0,"11/19/13 22:57","physics lab and frisbee practice",4,1,4,4,5,2,3,1,3,4,4,2,4,1,2,2,4,3,4,1,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,4,2,1,5,5,1,1,2,5,4,2,4,0,0,5,1,NA,NA,3,4,3,3,3,0,0,0,0,3,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8606",10451,25,4,4,"11/19/13 22:46",13,52,2,0,"11/19/13 22:48","Hanging out with my gf",4,3,5,4,4,3,4,1,5,2,5,2,4,3,1,2,4,4,4,2,1,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,4,3,5,5,0,1,4,4,4,3,5,0,0,2,1,NA,NA,4,4,3,4,4,0,1,0,0,3,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8607",10506,20,4,4,"11/19/13 22:45",5,20,2,0,"11/19/13 22:47","A cappella performance/rehearsal",4,2,4,4,4,4,NA,NA,NA,NA,NA,NA,4,2,2,4,2,5,5,1,1,4,4,5,4,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,1,1,2,4,5,4,2,1,0,5,1,NA,NA,5,5,3,4,3,0,0,0,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8608",10484,16,4,4,"11/19/13 22:39",5,20,2,0,"11/19/13 22:42","Had peer led group for chemistry and went to a class screening",2,1,2,4,5,2,NA,NA,NA,NA,NA,NA,3,1,4,1,3,5,3,1,3,1,3,4,1,0,0,1,0,0,0,0,0,1,1,4,1,3,4,2,0,1,4,3,1,4,3,0,0,5,1,NA,NA,2,4,3,4,2,0,0,0,0,3,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8609",10452,55,4,4,"11/19/13 22:37",12,48,2,0,"11/19/13 22:39","Eating dinner and studying",3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,2,2,3,3,4,3,3,1,3,3,3,4,4,1,1,1,0,0,0,0,0,0,0,4,1,4,5,2,1,1,3,3,4,2,3,0,0,4,1,NA,NA,3,3,3,4,1,0,0,0,0,2,2,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8610",10481,17,4,4,"11/19/13 22:13",5,20,2,0,"11/19/13 22:15","Studying for an exam",3,3,3,3,4,4,2,2,3,3,3,4,2,2,3,2,2,3,3,1,2,2,2,3,4,0,1,1,0,0,0,0,0,0,0,3,2,3,3,2,0,1,4,3,3,3,4,0,0,3,1,NA,NA,5,5,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8611",10453,30,4,4,"11/19/13 21:48",8,32,2,0,"11/19/13 21:50","Basketball",4,2,5,4,4,2,NA,NA,NA,NA,NA,NA,4,3,1,2,4,5,4,1,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2,4,0,1,3,4,4,2,3,0,0,3,1,NA,NA,4,4,3,2,2,0,0,0,1,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8612",10479,36,4,4,"11/19/13 21:44",7,28,2,0,"11/19/13 21:46","In class (female health and reproduction)",3,3,3,4,4,2,NA,NA,NA,NA,NA,NA,2,2,3,2,4,3,4,1,1,2,3,3,2,0,0,0,0,0,0,0,0,0,1,2,2,2,5,4,0,1,4,3,3,4,3,0,0,5,1,NA,NA,3,3,3,3,4,0,0,0,0,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8613",10460,23,4,4,"11/19/13 21:43",4,16,2,0,"11/19/13 22:52","studying",2,2,4,5,4,2,3,3,3,4,5,3,3,1,2,2,4,3,3,1,2,4,4,4,2,1,1,0,1,0,0,0,0,0,0,3,3,2,4,4,0,1,3,4,4,3,3,0,0,4,1,NA,NA,4,4,3,1,3,0,0,1,1,3,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8614",10483,25,4,4,"11/19/13 21:38",5,20,2,0,"11/19/13 21:57","Went out for dinner with my friends",4,1,4,3,4,2,4,2,4,4,4,3,4,3,3,2,3,4,4,1,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,3,2,2,3,4,0,1,2,3,3,3,4,0,0,4,1,NA,NA,4,4,3,4,3,0,0,1,1,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8615",10472,59,4,4,"11/19/13 21:36",7,28,2,0,"11/19/13 21:50","Hung out, showered",5,1,4,3,5,2,4,1,2,3,4,2,5,1,2,1,5,5,5,1,1,3,1,5,2,1,0,0,0,0,0,0,0,1,0,4,2,1,5,5,0,1,5,3,4,2,5,0,0,2,1,NA,NA,5,4,3,1,4,0,0,0,1,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8616",10486,50,4,4,"11/19/13 21:35",7,28,2,0,"11/19/13 21:39","I talked on the phone.",2,1,5,4,5,3,4,2,5,5,5,3,5,2,1,1,2,3,3,1,1,4,3,5,2,1,1,1,1,0,0,1,1,0,0,4,4,2,3,5,0,1,4,3,5,1,5,0,0,2,1,NA,NA,5,5,3,4,5,0,0,0,1,3,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8617",10497,35,4,4,"11/19/13 21:34",2,8,2,0,"11/19/13 21:44","Dinner with friends",4,4,3,5,3,2,NA,NA,NA,NA,NA,NA,3,2,4,4,4,3,4,2,2,4,5,4,1,0,0,0,0,0,1,0,0,0,0,2,2,2,3,3,1,1,2,4,3,4,2,0,0,5,1,NA,NA,4,3,3,2,2,0,0,1,1,2,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8618",10525,15,4,4,"11/19/13 21:26",2,8,2,0,"11/19/13 21:36","I went to music and massages at ursas!",5,1,5,NA,5,2,5,1,5,5,3,2,4,NA,1,1,4,4,5,1,1,5,NA,5,1,0,0,1,0,0,0,0,0,0,0,2,NA,1,4,5,0,1,2,5,4,2,4,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8619",10459,43,4,4,"11/19/13 21:25",14,56,2,0,"11/19/13 21:27","Fencing",4,3,2,4,4,4,2,4,3,3,3,3,3,2,5,1,2,4,4,2,3,3,4,3,3,0,0,0,1,0,0,0,0,0,0,3,2,4,2,4,0,1,2,3,3,3,3,1,1,4,1,NA,NA,1,3,2,3,2,0,0,0,0,3,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8620",10513,41,4,4,"11/19/13 21:19",1,4,2,0,"11/19/13 21:31","I went to music & massages to eat john donuts and got serenaded by the pikers....x5",5,1,4,5,4,3,5,2,4,5,5,3,3,2,3,3,4,5,5,1,1,5,5,5,3,0,0,1,1,0,0,0,0,0,0,2,3,2,5,3,0,1,3,5,5,4,5,0,0,5,1,NA,NA,5,4,4,5,2,0,0,1,1,2,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8621",10494,56,4,4,"11/19/13 21:19",5,20,2,0,"11/19/13 21:21","Studying",2,2,1,5,4,3,NA,NA,NA,NA,NA,NA,3,1,5,2,3,5,3,2,1,1,5,3,3,0,1,0,0,0,0,0,0,0,0,2,NA,1,5,4,0,1,4,1,1,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8622",10488,22,4,4,"11/19/13 21:17",7,28,2,0,"11/19/13 21:21","Studying physics, then playing computer games.",3,4,2,4,4,2,NA,NA,NA,NA,NA,NA,3,2,4,2,4,4,3,3,2,2,4,4,2,1,1,0,1,0,0,0,0,1,0,3,2,2,5,3,1,1,4,4,2,4,4,0,0,2,1,NA,NA,4,4,2,4,5,0,0,0,0,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8623",10466,55,4,4,"11/19/13 21:16",6,24,2,0,"11/19/13 21:46","Hanging out with a friend, surfing the internet, showering",5,1,5,4,3,1,3,3,3,4,2,2,4,1,1,3,5,3,5,1,1,4,2,3,1,1,0,1,1,0,0,0,0,1,0,3,2,1,5,5,0,1,3,4,4,1,5,0,0,2,1,NA,NA,5,5,3,3,3,0,0,0,1,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8624",10477,33,4,4,"11/19/13 21:14",4,16,2,0,"11/19/13 21:16","Watching scrubs and eating",3,2,2,NA,2,2,4,2,4,NA,3,3,4,NA,5,4,4,3,3,2,2,2,NA,2,2,1,0,0,0,0,0,0,0,1,0,2,NA,1,4,4,0,0,3,2,2,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8625",10500,5,4,4,"11/19/13 21:10",2,8,2,0,"11/19/13 21:12","I was trying to figure out what classes I wanted to take next semester.",1,5,1,NA,2,3,NA,NA,NA,NA,NA,NA,5,NA,5,5,3,1,2,4,1,1,NA,3,3,1,0,1,0,0,0,0,0,0,0,3,NA,1,2,3,1,0,2,2,1,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8626",10511,17,4,4,"11/19/13 21:10",5,20,2,0,"11/19/13 21:14","Dinner with my Pledge Family",4,2,3,5,4,2,NA,NA,NA,NA,NA,NA,4,1,3,3,4,4,4,2,2,3,4,4,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,5,1,1,2,4,4,3,4,0,0,4,1,NA,NA,3,5,2,4,4,0,0,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8627",10475,20,4,4,"11/19/13 21:08",13,52,2,0,"11/19/13 21:36","studying in the library",3,2,1,4,5,2,4,2,3,5,5,2,3,1,5,1,5,3,4,1,3,1,3,5,3,0,1,1,0,0,0,0,0,0,0,5,NA,3,5,3,0,1,5,2,1,4,2,0,0,5,1,NA,NA,1,3,3,2,NA,0,0,0,0,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8628",10510,42,4,4,"11/19/13 21:05",6,24,2,0,"11/19/13 21:13","Dinner and conversation with the dean and 9 other students",4,2,4,4,4,3,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,3,1,1,4,3,4,2,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,0,1,2,4,3,3,3,0,0,5,1,NA,NA,1,3,3,3,4,0,0,0,0,2,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8629",10524,29,4,4,"11/19/13 21:02",5,20,2,0,"11/19/13 21:33","Working",3,2,2,4,3,2,3,3,2,4,3,3,4,2,4,4,4,4,3,1,2,2,3,4,2,0,1,1,1,0,0,0,0,0,0,1,1,2,4,2,0,1,3,2,2,4,3,0,0,5,1,NA,NA,2,3,2,3,1,0,1,0,1,4,1,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8630",10492,32,4,4,"11/19/13 21:01",8,32,2,0,"11/19/13 21:10","study biology with best friend",4,2,5,5,5,3,NA,NA,NA,NA,NA,NA,5,1,2,1,2,4,5,1,1,5,4,4,2,1,1,0,0,0,0,0,0,0,0,4,4,2,5,4,0,1,5,5,5,2,5,0,0,2,1,NA,NA,5,5,4,4,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8631",10516,31,4,4,"11/19/13 21:00",1,4,2,0,"11/19/13 21:13","Walking back from class, talking with friends",5,1,4,4,4,2,3,3,2,3,4,3,4,1,2,3,4,4,4,1,1,4,3,4,2,0,0,0,0,0,0,0,0,0,0,3,4,2,5,5,0,1,4,4,4,2,5,1,0,3,1,NA,NA,5,5,3,3,3,0,0,0,1,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8632",10490,57,4,4,"11/19/13 21:00",12,48,2,0,"11/19/13 21:01","study",3,2,1,NA,3,3,NA,NA,NA,NA,NA,NA,3,NA,5,3,3,2,3,1,1,1,NA,3,2,1,1,0,1,0,0,0,0,1,0,2,NA,1,3,3,0,0,3,1,1,2,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8633",10459,43,4,4,"11/18/13 23:37",13,52,1,0,"11/18/13 23:40","Watching My Winnipeg",5,2,3,4,3,2,NA,NA,NA,NA,NA,NA,4,3,3,3,4,3,5,1,2,2,4,3,1,0,0,0,0,0,0,0,0,1,1,3,NA,2,4,4,1,1,3,4,3,2,3,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8634",10484,16,4,4,"11/18/13 22:54",4,16,1,0,"11/18/13 23:04","Watching tv and relaxing",4,2,4,4,2,3,NA,NA,NA,NA,NA,NA,5,1,2,5,4,3,4,1,1,4,2,2,3,0,0,0,0,0,0,0,0,1,0,1,2,2,3,4,1,1,1,3,2,2,5,1,0,2,1,NA,NA,5,4,4,3,2,0,0,0,1,2,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8635",10479,36,4,4,"11/18/13 22:45",6,24,1,0,"11/18/13 22:51","Writing up physics lab (homework)",2,2,3,NA,3,2,NA,NA,NA,NA,NA,NA,4,NA,4,4,4,3,3,1,2,3,NA,3,2,1,1,1,1,1,0,0,0,0,0,3,NA,1,5,1,1,0,5,2,3,2,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8636",10483,25,4,4,"11/18/13 22:42",4,16,1,0,"11/18/13 22:44","Studied for class.",4,2,2,NA,4,3,4,2,3,NA,4,2,3,NA,3,2,3,4,4,2,2,1,NA,3,2,1,1,1,0,0,0,0,0,0,0,5,NA,3,5,3,0,0,4,3,1,2,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8637",10503,27,4,4,"11/18/13 22:40",3,12,1,0,"11/18/13 22:44","Watched videos and ate dinner.",3,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,4,NA,5,5,4,3,3,1,2,1,NA,1,1,1,0,0,0,0,0,0,0,1,0,3,NA,1,5,5,0,0,1,1,1,5,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8638",10461,8,4,4,"11/18/13 22:38",3,12,1,0,"11/18/13 22:46","I was procrastinating by watching a sports game.",5,2,3,4,2,1,NA,NA,NA,NA,NA,NA,3,1,3,5,5,4,4,2,2,3,3,2,1,0,0,0,0,0,0,0,0,1,0,2,NA,1,5,3,0,1,1,2,1,2,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8639",10448,52,4,4,"11/18/13 22:35",14,56,1,0,"11/18/13 22:38","Hanging out with people in the common room",4,2,4,5,4,2,3,2,4,5,4,3,4,1,2,3,4,3,4,1,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,4,4,1,5,4,0,1,4,4,4,3,5,0,0,3,1,NA,NA,3,4,3,3,3,0,0,0,0,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8640",10449,47,4,4,"11/18/13 22:25",14,56,1,0,"11/18/13 22:40","Talking to my brother on the phone and running in Forest Park",3,4,2,NA,4,5,4,2,3,NA,3,3,5,NA,3,1,1,3,2,3,4,1,NA,3,4,0,0,0,0,0,0,0,1,0,0,2,NA,1,1,4,0,0,3,3,3,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8641",10494,56,4,4,"11/18/13 22:18",4,16,1,0,"11/18/13 22:20","Film screening",1,1,1,5,3,3,2,3,1,NA,4,4,1,1,5,1,3,3,1,1,1,1,4,1,2,0,0,0,0,0,0,0,0,0,1,1,NA,1,5,2,1,1,1,2,1,5,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8642",10466,55,4,4,"11/18/13 22:12",5,20,1,0,"11/18/13 22:19","Trying to  sign up for Psych experiments for extra credit.",2,4,4,4,4,4,2,5,3,3,5,4,4,2,1,2,2,2,2,1,1,3,3,4,4,1,1,1,0,0,0,0,0,1,0,2,3,4,1,1,0,1,5,3,4,1,3,0,0,2,1,NA,NA,5,5,3,3,4,0,0,0,1,2,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8643",10465,26,4,4,"11/18/13 22:08",11,44,1,0,"11/18/13 22:10","Studying in the library.",4,2,2,5,4,1,NA,NA,NA,NA,NA,NA,4,1,5,2,5,4,4,1,1,2,4,4,1,0,1,1,1,0,0,0,0,0,0,3,NA,1,5,3,0,1,4,2,2,5,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8644",10510,42,4,4,"11/18/13 22:07",5,20,1,0,"11/18/13 22:10","I went to the forum on undergraduate diversity in admissions. It was a little nerve-racking because I asked a question directed at high up officials in front of a big group.",4,2,3,4,5,3,3,1,2,4,3,3,4,2,3,1,3,4,4,1,1,3,4,4,3,0,0,0,0,0,0,0,0,0,0,4,1,4,1,5,0,1,4,4,3,2,2,0,0,3,1,NA,NA,2,3,1,4,5,0,0,0,0,3,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8645",10477,33,4,4,"11/18/13 21:55",3,12,1,0,"11/18/13 22:01","Studying/getting my chem grade",2,4,2,3,4,4,3,NA,2,NA,4,2,2,2,4,2,2,1,2,4,2,2,2,3,4,0,1,1,0,0,0,0,0,0,0,2,NA,4,3,3,0,1,2,3,2,4,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8646",10469,10,4,4,"11/18/13 21:36",1,4,1,0,"11/18/13 21:40","Hanging out with friends, studying.",4,3,4,5,4,2,NA,NA,NA,NA,NA,NA,4,1,3,2,4,5,3,1,4,5,4,3,2,0,1,1,0,0,0,1,0,0,0,5,3,1,5,3,1,1,4,4,3,3,3,0,0,4,1,NA,NA,4,4,5,4,5,1,0,0,1,3,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8647",10511,17,4,4,"11/18/13 21:33",4,16,1,0,"11/18/13 21:37","I had a group meeting",2,2,4,4,3,4,3,4,2,5,4,5,4,2,2,3,3,3,4,2,3,4,4,2,4,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,1,5,4,4,2,3,0,0,4,1,NA,NA,3,4,3,4,3,0,0,0,0,2,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8648",10471,19,4,4,"11/18/13 21:32",11,44,1,0,"11/18/13 21:34","Trying to do homework.",3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,3,2,3,5,4,3,3,3,1,2,2,3,4,1,1,1,1,1,0,0,0,0,0,2,2,2,4,4,1,1,3,3,3,3,3,0,0,3,1,NA,NA,4,4,3,3,2,0,0,0,0,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8649",10463,25,4,4,"11/18/13 21:28",5,20,1,0,"11/18/13 21:30","Studying at BD",3,3,4,5,5,1,NA,NA,NA,NA,NA,NA,5,1,3,1,5,5,3,1,1,4,4,5,1,0,1,1,0,0,0,0,0,0,0,3,3,1,5,2,0,1,5,3,4,1,3,0,0,4,1,NA,NA,5,5,3,5,4,0,0,1,0,1,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8650",10486,50,4,4,"11/18/13 21:16",6,24,1,0,"11/18/13 21:18","I talked on the phone with my friend. /",5,1,5,NA,5,3,3,1,2,NA,4,4,5,NA,1,2,2,5,5,1,1,4,NA,5,1,1,1,1,0,0,0,0,1,1,0,5,NA,1,4,5,0,0,3,5,5,4,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8651",10506,20,4,4,"11/18/13 21:08",4,16,1,0,"11/18/13 21:10","Hanging out with my suitemate",4,1,4,4,2,2,NA,NA,NA,NA,NA,NA,3,3,3,5,5,4,4,1,2,4,4,3,2,1,0,1,1,1,0,0,0,0,0,2,4,1,5,5,1,1,1,4,3,4,5,0,0,2,1,NA,NA,5,5,3,5,3,0,0,0,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8652",10452,55,4,4,"11/18/13 21:08",11,44,1,0,"11/18/13 21:10","Watching Netflix, studying",5,1,1,NA,4,1,NA,NA,NA,NA,NA,NA,5,NA,5,3,5,5,5,1,1,1,NA,5,1,1,1,0,0,0,0,0,0,1,0,3,NA,1,5,5,0,0,3,1,4,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
