"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","Wave","waveDay","beepvar3","SID2","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp"
"10206",8,1,7,25,1,4,1,5,1,3,5,5,1,"7","7.7",40,75,1.35135135135135,3,1.92682926829268,3.19512195121951,1.19512195121951,2.95121951219512,3.62162162162162,4.24390243902439,2.09756097560976
"10228",7,1,7,25,1,4,3,3,2,2,3,3,2,"7","7.7",26,83,1.09090909090909,2.76923076923077,2.23076923076923,3.38461538461538,1.30769230769231,2.73076923076923,3.22727272727273,3.5,1.73076923076923
"10236",24,1,7,25,1.25862068965517,5,3,5,2,1,2.70689655172414,3,1,"7","7.7",70,88,1.25862068965517,3.68055555555556,1.625,3.83333333333333,1.31944444444444,2.02777777777778,2.70689655172414,3.91666666666667,1.80555555555556
"10268",28,1,7,25,1,3,1,3,1,2,1,5,2,"7","7.7",27,100,1.14285714285714,3.37931034482759,2.03448275862069,3.13793103448276,1.31034482758621,2.27586206896552,2.04761904761905,3.96551724137931,1.86206896551724
"10274",32,1,7,25,1.37142857142857,5,1,3,1,1,4.01428571428571,4,3,"7","7.7",90,104,1.37142857142857,3.26086956521739,1.89130434782609,4.1195652173913,1.04347826086957,2.95652173913043,4.01428571428571,4.33695652173913,1.79347826086957
"10287",9,1,7,25,1,5,1,1,3,1,4,4,5,"7","7.7",18,110,1.10526315789474,3.68421052631579,1.47368421052632,1.84210526315789,2.57894736842105,1.78947368421053,3.27777777777778,4.42105263157895,3.84210526315789
"10288",28,1,7,25,1,2,4,5,1,5,5,4,1,"7","7.7",80,111,1.44736842105263,3.01219512195122,2.34146341463415,3.89024390243902,1.68292682926829,2.91463414634146,4.47368421052632,3.5,1.97560975609756
"10289",16,1,7,25,3,4,2,3,2,3,2,4,3,"7","7.7",58,112,1.47457627118644,3.11666666666667,1.96666666666667,3.03333333333333,1.43333333333333,3.16666666666667,3.3728813559322,4.31666666666667,2.56666666666667
"10308",32,1,7,25,1,3,1,4,1,5,5,4,4,"7","7.7",84,116,1.1044776119403,2.87209302325581,1.34883720930233,3.96511627906977,1.18604651162791,3.61627906976744,4.76119402985075,4.6046511627907,3.54651162790698
"10310",9,1,7,25,3,4,3,3,1,4,2,2,3,"7","7.7",56,118,2.56818181818182,3.40350877192982,2.87719298245614,3.68421052631579,2.01754385964912,3,2.25,3.2280701754386,2.42105263157895
"10349",22,1,7,25,1,2,3,2,1,3,2,4,3,"7","7.7",30,133,1.14814814814815,3.64516129032258,2.48387096774194,3.16129032258065,1.7741935483871,2.32258064516129,3,3.80645161290323,2.64516129032258
"10363",7,1,7,25,1,3,3,5,1,3,3,3,2,"7","7.7",36,137,2.18181818181818,3.36111111111111,2.33333333333333,2.63888888888889,2.08333333333333,2.30555555555556,2.57575757575758,2.86111111111111,2.94444444444444
"10365",24,1,7,25,1,4,1,3,2,3,4,5,2,"7","7.7",74,138,1.07692307692308,3.79746835443038,2.0379746835443,3.21518987341772,1.25316455696203,2.43037974683544,4.36538461538461,4.32911392405063,2.24050632911392
"10366",45,1,7,25,1,4,2,4,1,2,4,5,1,"7","7.7",98,139,1.0531914893617,3.27,2.27,3.82,1.16,3.21,4.56382978723404,4.86,2.27
"10372",95,1,7,25,1,3,2,3,2,3,3,2,2,"7","7.7",150,141,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783
"10397",89,1,7,25,2,4,2,4,2,2,3,4,2,"7","7.7",137,151,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222
"10432",53,1,7,25,1,3,2,3,1,3,3,4,1,"7","7.7",128,159,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702
"10437",96,1,7,25,1,2,1,5,1,4,5,4,2,"7","7.7",134,162,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429
"10447",18,1,7,25,1,5,1,5,1,1,4.80769230769231,5,1,"7","7.7",32,167,1,3.02702702702703,1.86486486486486,4.83783783783784,1,3.62162162162162,4.80769230769231,4.94594594594595,1.16216216216216
"10450",39,1,7,25,1.5,5,3,3,1,1,1.76666666666667,3,3,"7","7.7",66,169,1.46621621621622,3.7972972972973,3.08108108108108,3.66216216216216,1.2972972972973,1.97297297297297,1.73648648648649,3.83783783783784,2.68918918918919
"10459",36,1,7,25,2,2,2,2,2,4,3,3,3,"7","7.7",90,174,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901
"10490",112,1,7,25,1.65789473684211,4,4,4,1,2,3.97368421052632,3,2,"7","7.7",164,186,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714
"10494",24,1,7,25,1,3,2,3,1,3,5,2,4,"7","7.7",33,189,1.16,3.27272727272727,1.51515151515152,3.27272727272727,1.75757575757576,2.51515151515152,3.72,3.36363636363636,2.66666666666667
"10509",44,1,7,25,1,1,1,3,1,4,3,4,2,"7","7.7",63,193,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915
"10523",35,1,7,25,2,3,3,3,1,4,4,3,2,"7","7.7",45,198,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667
